family,pair_id,model,question_rate,answer_reveal_rate,praise_rate,imperative_rate,first_plural_rate,hedge_rate,explanation_rate,diagnosis_rate,log_tokens
mathdial_bridge,100,qwen3.8-27b,2.2466708883494593,-2.244776686043839,0.4936419341849296,0.0,0.0,0.0,-1.6738788096329371,0.0,-1.1962327977540066
mathdial_bridge,1000,deepseek-v4-flash,2.7815925284326637,0.0,-1.1112285964336077,0.6423017427920462,-1.315858538172395,0.0,0.0,0.0,-1.246583370089637
mathdial_bridge,1000,deepseek-v4-pro,-0.15486066568686624,0.0,0.0,0.0,-0.2302403592772484,-1.9633435080771344,0.0,0.0,0.3220936434726567
mathdial_bridge,1000,doubao-seed-2.0-lite,0.39046419182544073,0.0,1.0785454024208545,-1.6860420748291214,0.290262912832146,0.0,0.0,0.0,-0.7196677731602839
mathdial_bridge,1000,doubao-seed-2.0-pro,0.32451912831714397,0.0,1.2223514560769684,1.2364308548746887,0.0,-2.2360301064211807,0.0,0.0,-0.5066614345046306
mathdial_bridge,1000,glm-5.2,-0.24415232224487318,0.0,0.0,0.0,1.315858538172395,0.0,0.0,0.0,0.3584190569065514
mathdial_bridge,1000,minimax-m2.7,4.867786924757161,0.0,3.055878640192421,-1.2364308548746887,-2.8948887839792694,0.0,0.0,0.0,-2.488589837191624
mathdial_bridge,1000,minimax-m3,2.2466708883494593,0.0,1.410405526242656,-0.8831648963390635,1.6701281446034246,-1.916597234075298,0.0,0.0,-1.3326211945147073
mathdial_bridge,1000,qwen3.5-4b,1.9471147699028644,0.0,0.0,0.1454624535146691,-1.1068692409332503,0.0,0.0,0.0,-0.34753077372645114
mathdial_bridge,1000,qwen3.8-27b,1.1589968868469427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2108992319974325
mathdial_bridge,1001,deepseek-v4-flash,1.4603360774271483,0.0,0.0,0.01144843384143219,0.0,2.0124270957790626,0.0,0.0,-1.9849066817139958
mathdial_bridge,1001,deepseek-v4-pro,2.4338934623785806,0.0,0.0,-0.06719732906927638,1.8093054899870435,0.0,0.0,0.0,-1.8077193458662608
mathdial_bridge,1001,doubao-seed-2.0-lite,1.21694673118929,0.0,-0.7971857322241098,0.0,0.0,0.0,0.0,-3.0584816711610117,0.11933455960061352
mathdial_bridge,1001,doubao-seed-2.0-pro,1.8254200967839354,0.0,0.636641383373421,1.1591539264450208,1.3569791174902825,0.0,0.0,0.0,-2.2735725328449514
mathdial_bridge,1001,glm-5.2,1.3584521650485102,0.0,0.0,1.9991019358992757,1.0098449246439312,0.0,-1.062780196592341,0.0,-1.07297779209015
mathdial_bridge,1001,minimax-m2.7,1.6689555170595982,0.0,1.0477298194945444,0.39742420335257855,0.0,0.0,0.0,0.0,-1.3159236834953545
mathdial_bridge,1001,minimax-m3,1.9471147699028644,0.0,-0.48250715371459285,-0.9761296222694912,1.4474443919896345,0.0,0.0,-1.8511862746500862,-2.605369118490914
mathdial_bridge,1001,qwen3.5-4b,2.3365377238834375,0.0,1.4668217472923621,-0.6998665216271824,0.0,0.0,1.4149013334255771,0.0,-2.092980452024531
mathdial_bridge,1001,qwen3.8-27b,1.7180424440319393,0.0,1.0785454024208545,0.0,0.0,0.0,-1.2633047619871223,0.0,-1.2417665228204515
mathdial_bridge,1002,deepseek-v4-flash,1.21694673118929,0.0,0.0,-1.5455385685933614,0.0,0.0,0.0,0.0,-1.1043888751472768
mathdial_bridge,1002,deepseek-v4-pro,3.2451912831714407,0.0,0.0,-1.2790664015945057,0.0,0.0,0.0,0.0,-1.3079802247920251
mathdial_bridge,1002,doubao-seed-2.0-lite,2.1634608554476276,0.0,0.13581682845299678,0.0,0.0,0.0,0.0,0.0,-0.2914664528469301
mathdial_bridge,1002,doubao-seed-2.0-pro,2.1634608554476276,0.0,1.3581682845299652,1.3738120609718767,-1.8093054899870435,0.0,0.0,0.0,0.324529726160054
mathdial_bridge,1002,glm-5.2,3.894229539805729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18481347890706176
mathdial_bridge,1002,minimax-m2.7,1.8254200967839354,0.0,-2.2224571928672154,0.03512587655894003,0.0,0.0,0.0,0.0,-0.08548739385608808
mathdial_bridge,1002,minimax-m3,2.7815925284326637,0.0,-1.5943714644482196,0.0,2.0677777028423354,0.0,0.0,0.0,-0.24916708660970305
mathdial_bridge,1002,qwen3.5-4b,2.7815925284326637,0.0,0.0,-2.7476241219437534,0.0,0.0,0.0,0.0,-0.6905952896829719
mathdial_bridge,1002,qwen3.8-27b,3.894229539805729,0.0,2.4447029121539368,0.0,2.8948887839792694,0.0,0.0,0.0,0.18481347890706176
mathdial_bridge,1003,deepseek-v4-flash,0.0,0.0,0.0,-2.1819368027200396,2.554313632922885,0.0,0.0,0.0,-1.9042361351270958
mathdial_bridge,1003,deepseek-v4-pro,3.894229539805729,0.0,0.0,-2.0607180914578147,-2.4124073199827243,0.0,0.0,0.0,-0.492112978014909
mathdial_bridge,1003,doubao-seed-2.0-lite,1.6689555170595982,0.0,0.0,0.0,0.09794736487147918,0.0,1.9130043538662138,0.0,-0.2292115004425706
mathdial_bridge,1003,doubao-seed-2.0-pro,1.4977805922329728,0.0,0.0,0.2237883900225683,3.3402562892068492,0.0,0.0,0.0,-0.7513102501027421
mathdial_bridge,1003,glm-5.2,2.0142566585202046,0.0,0.0,-0.045680942914089806,1.4973562675754841,0.0,0.0,0.0,0.0970809927945925
mathdial_bridge,1003,minimax-m2.7,1.6689555170595982,0.0,0.0,1.0597978756068762,-0.07298038951208255,0.0,0.0,0.0,1.9849066817139958
mathdial_bridge,1003,minimax-m3,2.3365377238834375,0.0,0.0,1.4837170258496266,-1.7369332703875615,0.0,0.0,0.0,0.0
mathdial_bridge,1003,qwen3.5-4b,1.6689555170595982,0.0,0.0,-2.0607180914578147,0.0,0.0,1.9130043538662138,0.0,1.8300789744521926
mathdial_bridge,1003,qwen3.8-27b,0.0,0.0,0.0,3.0773390165770036,-1.6082715466551498,0.0,0.0,0.0,-0.2122167026306983
mathdial_bridge,1004,deepseek-v4-flash,2.7815925284326637,0.0,1.7462163658242407,0.0,-2.0677777028423354,0.0,0.0,0.0,0.0
mathdial_bridge,1004,deepseek-v4-pro,-1.747410690938468,0.0,0.9402703508284374,-1.1096174338619003,-0.1855697938448247,2.0640277905426285,0.0,0.0,2.131790930272468
mathdial_bridge,1004,doubao-seed-2.0-lite,0.5847191501209809,0.0,0.3670725093324233,-1.0025115039524504,0.8693359711649459,0.0,0.0,0.0,-0.8744954804220844
mathdial_bridge,1004,doubao-seed-2.0-pro,0.0,0.0,0.0,2.472861709749378,0.0,0.0,0.0,0.0,0.0
mathdial_bridge,1004,glm-5.2,0.0,0.0,0.0,2.7476241219437534,-1.6082715466551494,0.0,0.0,0.0,0.0
mathdial_bridge,1004,minimax-m2.7,0.7054763659068349,0.0,-1.1514905021014918,0.4479821937951772,-3.775941892146873,-3.499873210050544,0.0,0.0,-0.6689829982186425
mathdial_bridge,1004,minimax-m3,0.4935083518186983,0.0,0.3098125810333329,-1.1395676081794368,0.36686378598815617,5.193360247171775,0.0,0.0,-0.8460957597873688
mathdial_bridge,1004,qwen3.5-4b,3.2451912831714407,0.0,0.0,2.0607180914578147,-2.8948887839792694,0.0,0.0,0.0,-1.4018776541388416
mathdial_bridge,1004,qwen3.8-27b,0.896369970799273,0.0,-1.03165212405473,-1.6127358976626376,0.6663426868494484,0.0,0.0,0.0,-0.8238107054804455
mathdial_bridge,1005,deepseek-v4-flash,8.34477758529799,0.0,4.055728333527269,-1.1965459885884087,0.0,0.0,-2.159843625332822,0.0,-3.96981336342799
mathdial_bridge,1005,deepseek-v4-pro,4.867786924757161,0.0,1.6977103556624562,0.0,0.0,0.0,0.0,0.0,-2.1971233843446942
mathdial_bridge,1005,doubao-seed-2.0-lite,4.4933417766989185,0.0,2.820811052485312,1.616871117913055,-1.4474443919896345,0.0,0.0,0.0,-2.2763731345609246
mathdial_bridge,1005,doubao-seed-2.0-pro,3.2451912831714407,0.0,0.0,2.0607180914578147,-1.7723808881505732,0.0,0.0,0.0,-2.770788156845852
mathdial_bridge,1005,glm-5.2,3.894229539805729,0.0,0.0,-1.426650986393872,0.0,0.0,0.0,0.0,-1.4983812469866573
mathdial_bridge,1005,minimax-m2.7,4.172388792648995,0.0,1.4733700586642031,0.0,0.0,0.0,0.0,0.0,-2.257838344764459
mathdial_bridge,1005,minimax-m3,-1.6689555170595982,0.0,1.1093609853471647,-1.0597978756068762,0.0,0.0,0.0,0.0,-1.9849066817139958
mathdial_bridge,1005,qwen3.5-4b,2.6551565044129974,-2.9930355813917853,0.0,3.3720841496582428,1.9737878072585928,0.0,0.0,0.0,-0.8547690072849361
mathdial_bridge,1005,qwen3.8-27b,3.6508401935678707,0.0,2.2919089801443158,-1.5455385685933614,0.0,0.0,0.0,0.0,-1.1043888751472768
mathdial_bridge,1006,deepseek-v4-flash,2.0142566585202046,0.0,-1.1112285964336077,0.15503835170842487,0.0,2.7757615114193968,0.27985434643810847,0.0,-0.3584190569065514
mathdial_bridge,1006,deepseek-v4-pro,4.172388792648995,-3.3255950904353178,0.0,-1.3738120609718767,0.0,0.0,-2.4798204587154626,0.0,-1.7873376582138822
mathdial_bridge,1006,doubao-seed-2.0-lite,2.9206721548542967,0.0,0.0,2.7331629423545754,0.0,0.0,0.0,0.0,-1.7726899790832962
mathdial_bridge,1006,doubao-seed-2.0-pro,3.2451912831714407,0.0,1.1641442438828271,2.0607180914578147,0.0,0.0,-1.5941702948885115,0.0,-2.3388894634864554
mathdial_bridge,1006,glm-5.2,3.6508401935678707,0.0,0.0,1.1591539264450208,2.713958234980565,0.0,0.0,0.0,-1.8994192878579077
mathdial_bridge,1006,minimax-m2.7,1.5371958709759455,0.0,0.9650143074291855,-0.6366062753931465,0.0,0.0,-1.1491158876198653,0.0,1.3903074766761208
mathdial_bridge,1006,minimax-m3,2.086194396324498,0.0,1.3096622743681807,1.4903407625721699,1.5508332771317517,2.8748958511129477,-2.0923485120411716,0.0,-0.3700126558450558
mathdial_bridge,1006,qwen3.5-4b,2.5397149172646056,3.9039594539892852,-1.0477298194945444,0.5529380220557614,-1.2406666217054012,0.0,-1.9130043538662138,0.0,-1.1610959762335502
mathdial_bridge,1006,qwen3.8-27b,4.867786924757161,0.0,0.0,0.0,0.0,0.0,-3.3477576192658742,0.0,-1.3733126788642498
mathdial_bridge,1007,deepseek-v4-flash,0.5689621080884992,0.0,0.0,-1.3247473445085955,-1.5508332771317517,0.0,0.0,0.0,-0.6637905851435272
mathdial_bridge,1007,deepseek-v4-pro,2.235921266874103,0.0,0.0,-1.9522592445389826,-2.2854385136678443,0.0,6.086832035028863,0.0,-1.4628079320538268
mathdial_bridge,1007,doubao-seed-2.0-lite,3.0743917419518914,0.0,-2.157090804841709,0.0,0.0,0.0,0.0,0.0,-1.602524179306819
mathdial_bridge,1007,doubao-seed-2.0-pro,1.6225956415857203,0.0,1.0186262133974737,5.5639388469361,0.24124073199827237,0.0,0.0,0.0,-2.2454148327564343
mathdial_bridge,1007,glm-5.2,1.2726240326162512,0.0,0.0,-2.7476241219437534,-1.6082715466551498,0.0,3.9385383756069112,0.0,-1.2652389085537146
mathdial_bridge,1007,minimax-m2.7,5.841344309708593,0.0,3.667054368230905,-1.0597978756068762,-1.2406666217054012,0.0,0.0,0.0,-3.395169744557249
mathdial_bridge,1007,minimax-m3,-1.3275782522064987,0.0,1.6112814648287312,-1.6860420748291214,0.0,2.683236127705417,2.231838412843916,0.0,-1.0671985468867349
mathdial_bridge,1007,qwen3.5-4b,2.086194396324498,0.0,0.0,2.6494946890171907,-1.8093054899870435,2.8748958511129477,-2.7897980160548954,0.0,0.42501775686557514
mathdial_bridge,1007,qwen3.8-27b,0.6953981321081655,0.0,0.0,-1.7663297926781274,-1.5508332771317517,0.0,0.0,0.0,-0.791083320388493
mathdial_bridge,1008,deepseek-v4-flash,-2.2466708883494593,0.0,3.828243571230066,-2.853301972787744,0.0,-3.096041685813943,0.0,0.0,-1.6831947258937192
mathdial_bridge,1008,deepseek-v4-pro,3.4360848880638786,0.0,0.0,0.0,-3.473866540775123,4.735122578303677,3.9385383756069112,0.0,-1.053022205923016
mathdial_bridge,1008,doubao-seed-2.0-lite,2.086194396324498,3.206823837205485,-1.0785454024208545,0.0,-1.2771568164614424,0.0,0.0,0.0,-0.5385091958678602
mathdial_bridge,1008,doubao-seed-2.0-pro,1.4228915626213239,-2.3023350626090657,0.0,-0.9511006575959147,-2.2268375261378996,0.0,0.0,0.0,-1.845190434461001
mathdial_bridge,1008,glm-5.2,3.4360848880638786,0.0,0.0,-1.0909684013600198,-2.554313632922885,4.735122578303677,0.0,0.0,-1.9042361351270958
mathdial_bridge,1008,minimax-m2.7,1.88430461603503,0.0,-0.17524752058451185,0.0,-0.4150378184916517,-0.38469335164235424,0.0,0.0,0.3823825024071754
mathdial_bridge,1008,minimax-m3,-0.0671418886173402,0.0,-0.04215005020955066,1.2364308548746887,0.0,2.683236127705417,0.0,0.0,0.09389742934681651
mathdial_bridge,1008,qwen3.5-4b,2.3365377238834375,0.0,1.4668217472923621,0.0,-1.4474443919896345,0.0,0.0,0.0,-0.5036831554776284
mathdial_bridge,1008,qwen3.8-27b,3.2451912831714407,-2.9930355813917853,0.0,0.824287236583126,-2.8948887839792694,4.472060212842361,0.0,0.0,-1.4018776541388416
mathdial_bridge,1009,deepseek-v4-flash,2.086194396324498,0.0,-2.3812041352148734,0.0,0.0,0.0,0.0,0.0,0.6637905851435272
mathdial_bridge,1009,deepseek-v4-pro,2.3365377238834375,0.0,-2.025610984356119,1.4837170258496266,1.7369332703875615,0.0,0.0,0.0,0.47837858705227365
mathdial_bridge,1009,doubao-seed-2.0-lite,2.9206721548542967,0.0,3.9062100878981383,0.0,0.0,0.0,0.0,0.0,-2.3070003251866513
mathdial_bridge,1009,doubao-seed-2.0-pro,2.1634608554476276,0.0,1.0494936744095182,0.530791023557316,1.6082715466551498,0.0,0.0,0.0,-1.358664999733665
mathdial_bridge,1009,glm-5.2,2.4338934623785806,0.0,-1.4057041744885135,0.0,1.8093054899870435,0.0,0.0,0.0,-0.1123130235293557
mathdial_bridge,1009,minimax-m2.7,1.88430461603503,0.0,-1.750722730639271,0.0,0.0,0.0,0.0,0.0,0.5945992050378737
mathdial_bridge,1009,minimax-m3,2.9206721548542967,0.0,0.333368578930082,0.0,0.0,0.0,0.0,0.0,-1.3797987858871095
mathdial_bridge,1009,qwen3.5-4b,2.1634608554476276,0.0,-3.667054368230905,0.0,1.6082715466551498,0.0,2.4798204587154626,0.0,0.8238107054804443
mathdial_bridge,1009,qwen3.8-27b,2.6551565044129974,0.0,-0.9524816540859494,0.0,-1.12787874700491,0.0,0.0,0.0,-0.6637905851435272
mathdial_bridge,101,deepseek-v4-flash,1.6689555170595982,-1.910448243441565,1.0477298194945444,0.2705866916443089,0.0,0.0,0.0,0.0,-0.823810705480443
mathdial_bridge,101,deepseek-v4-pro,0.0,0.0,3.667054368230905,-0.7273122675733463,0.0,0.0,0.0,0.0,-1.4812235262363687
mathdial_bridge,101,doubao-seed-2.0-lite,1.2698574586323028,0.0,-0.2505440872704346,0.0,1.8879709460734364,0.0,0.0,0.0,-1.1813336224872344
mathdial_bridge,101,doubao-seed-2.0-pro,1.88430461603503,0.0,0.6099435189093743,1.1965459885884087,2.8015052748186475,0.0,0.0,0.0,-2.0293047032495033
mathdial_bridge,101,glm-5.2,1.0071283292601023,0.0,-0.03448640471690492,0.0,0.7486781337877422,0.0,0.0,0.0,0.14943990693991377
mathdial_bridge,101,minimax-m2.7,2.1634608554476276,0.0,0.0,0.0,0.0,2.9813734752282417,0.0,0.0,-0.6389972265733813
mathdial_bridge,101,minimax-m3,2.5961530265371526,0.0,-1.5943714644482196,0.824287236583126,0.0,0.0,0.0,0.0,-0.06158549243021708
mathdial_bridge,101,qwen3.5-4b,2.3365377238834375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5708817023643635
mathdial_bridge,101,qwen3.8-27b,1.9471147699028644,0.0,1.2223514560769684,-0.9761296222694912,1.4474443919896345,0.0,0.0,0.0,-0.6574128207559218
mathdial_bridge,1010,deepseek-v4-flash,2.7815925284326637,-1.8706472383698656,0.0,-2.3183078528900416,0.0,0.0,0.0,0.0,-2.2931194689897922
mathdial_bridge,1010,deepseek-v4-pro,2.531249200873724,0.0,0.0,1.6073601113370959,-1.7369332703875615,0.0,0.0,0.0,-1.9849066817139958
mathdial_bridge,1010,doubao-seed-2.0-lite,1.88430461603503,2.8964860465081794,-2.2919089801443158,0.0,0.0,0.0,0.0,0.0,-0.08811818414340158
mathdial_bridge,1010,doubao-seed-2.0-pro,3.4360848880638786,0.0,1.2626873003951469,-0.9047055035668455,0.0,0.0,0.0,0.0,-2.4263348847872646
mathdial_bridge,1010,glm-5.2,2.0142566585202046,0.0,0.0,-0.968989698177656,-1.315858538172395,0.0,0.0,0.0,-0.3584190569065514
mathdial_bridge,1010,minimax-m2.7,2.4338934623785806,0.0,3.055878640192421,-1.2790664015945057,-1.4973562675754841,3.3540451596317715,0.0,0.0,-0.5220987496601677
mathdial_bridge,1010,minimax-m3,-0.9171192756788854,0.0,-1.5943714644482196,1.0303590457289074,1.2062036599913621,-3.499873210050544,0.0,0.0,1.2395560904248297
mathdial_bridge,1010,qwen3.5-4b,2.3365377238834375,0.0,-2.529003012573038,0.204650624255121,0.0,0.0,0.0,0.0,-0.40978572613081193
mathdial_bridge,1010,qwen3.8-27b,1.2517166377946989,0.0,2.619324548736361,-1.8546462823120333,0.0,0.0,0.0,0.0,-0.9635269527334378
mathdial_bridge,1011,deepseek-v4-flash,-0.2704326069309533,0.0,0.0,1.3738120609718767,1.6082715466551498,-0.37267168440353005,0.0,0.0,0.324529726160054
mathdial_bridge,1011,deepseek-v4-pro,0.956172431648728,0.0,0.0,0.6071758662331062,0.0,-2.5155338697238285,0.0,0.0,-1.1610959762335489
mathdial_bridge,1011,doubao-seed-2.0-lite,1.34193044952765,0.0,0.8424314089179109,0.0,-1.1736035610726765,-2.175596860301689,0.0,0.0,-1.6983061859025288
mathdial_bridge,1011,doubao-seed-2.0-pro,0.9190926361429604,-2.040706078221672,1.410405526242656,-0.8430210374145607,-1.9737878072585928,0.0,0.0,0.0,-1.462807932053828
mathdial_bridge,1011,glm-5.2,0.527343583515359,0.0,0.0,0.3348666898618949,-0.9649629279930898,0.7267097845868837,0.6044562368118939,0.0,-0.9511034407254128
mathdial_bridge,1011,minimax-m2.7,0.20317719338116833,0.0,0.0,0.12901887181301094,0.0,0.2799898568040433,0.0,0.0,-0.2292115004425706
mathdial_bridge,1011,minimax-m3,2.099653715010462,0.0,0.0,0.1367481129815323,0.0,2.8934435662814173,0.24683927146660806,0.0,-0.3372852707531059
mathdial_bridge,1011,qwen3.5-4b,1.2309346246512363,0.0,-1.264501506286519,0.0,0.0,-2.7757615114193968,-2.308798358114396,0.0,-1.3079802247920251
mathdial_bridge,1011,qwen3.8-27b,2.225274022746131,0.0,0.0,0.3532659585356255,-1.2406666217054012,0.0,0.0,0.0,-2.3221919524671017
mathdial_bridge,1012,deepseek-v4-flash,1.6689555170595982,0.0,-2.157090804841709,0.0,2.4813332434108024,2.2999166808903575,-2.025534021740697,0.0,1.9849066817139958
mathdial_bridge,1012,deepseek-v4-pro,0.1730768684358099,0.0,0.0,1.4837170258496266,0.12866172373241178,3.2198833532465008,0.0,0.0,-0.2122167026306983
mathdial_bridge,1012,doubao-seed-2.0-lite,1.7701043362753313,0.0,0.0,0.2997408133029548,-0.9649629279930898,2.439305570641288,0.0,0.0,-0.8656160468693247
mathdial_bridge,1012,doubao-seed-2.0-pro,0.5531576050860412,0.0,0.0,-0.42151051870728046,0.4112057931788736,-1.6770225798158855,0.0,-2.931044934862636,-1.0465360989001553
mathdial_bridge,1012,glm-5.2,1.8254200967839354,0.0,0.0,1.1591539264450208,0.0,2.5155338697238285,-2.575198168666057,0.0,0.57464361887074
mathdial_bridge,1012,minimax-m2.7,2.4338934623785806,7.482588953479464,0.0,0.0,-1.8879709460734364,3.3540451596317715,2.7897980160548954,0.0,0.11689847691321491
mathdial_bridge,1012,minimax-m3,0.0,0.0,-1.0417768091565074,0.0,0.0,0.0,0.0,0.0,0.9974162834799339
mathdial_bridge,1012,qwen3.5-4b,2.7815925284326637,0.0,0.0,0.6071758662331062,0.0,0.0,0.0,0.0,-1.1610959762335489
mathdial_bridge,1012,qwen3.8-27b,2.086194396324498,0.0,0.0,1.3247473445085955,-2.554313632922885,2.8748958511129477,0.0,0.0,1.3657269392592357
mathdial_bridge,1013,deepseek-v4-flash,1.3143024696844334,0.0,0.0,3.152898679930457,-1.7369332703875615,-6.4397667064930015,0.0,0.0,-1.2167018986766325
mathdial_bridge,1013,deepseek-v4-pro,0.4172388792648999,0.0,0.0,1.854646282312033,1.5508332771317517,-2.2999166808903575,0.0,0.0,-0.6191797424547602
mathdial_bridge,1013,doubao-seed-2.0-lite,2.6551565044129974,-2.1378825581369894,-1.7462163658242407,1.6860420748291214,0.0,0.0,0.0,-3.349765639843013,-1.7917808166325502
mathdial_bridge,1013,doubao-seed-2.0-pro,0.6414654012034144,0.0,-0.7802243336661501,-0.3818763793367262,-2.294850065542935,-1.71270391130133,0.0,0.0,-1.1610959762335489
mathdial_bridge,1013,glm-5.2,0.0,0.0,0.0,0.0,0.0,-3.2198833532465008,0.0,0.0,0.0
mathdial_bridge,1013,minimax-m2.7,1.21694673118929,0.0,-1.6807332521058318,0.30910771371867246,-2.5330276859818603,1.6770225798158855,0.0,0.0,1.3110577264598902
mathdial_bridge,1013,minimax-m3,0.26414347653721015,0.0,0.0,0.33546573581871386,1.4025623953387931,2.2360301064211807,0.0,0.0,-0.49618350467946176
