request_id,judge_requested,judge_returned,valid,error
d27a2451a0aac6a86404:glm-5.3,glm-5.3,glm-5.3,True,
3e56a35ecfacfe0ee1fa:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
45141b249dfea6bdd74b:glm-5.3,glm-5.3,glm-5.3,True,
6a3098d537ba43cec495:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f4977e62b2c894f87fa7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5277366e4d5b6c8e0980:glm-5.3,glm-5.3,glm-5.3,True,
b3df7a3cc1d35386c3b8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5f85091c4b128bc58d85:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cc1cbcac3e1789781556:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3a64fe3f6b90f8be184a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eb53102c9093f402304b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
315290c4c096041b5935:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9153ece2b0020abdfaf7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d07f051660baa6b2c557:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cdd5808a1efafad6a774:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
887faa1177442b33c133:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eeee562ed1cccd533c4e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b2760d830348ca425e78:glm-5.3,glm-5.3,glm-5.3,True,
971e8c306735484b8154:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dfb37f2636976898a5c2:glm-5.3,glm-5.3,glm-5.3,True,
ca8f8c2004444a3aaded:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
06cf6860e0bbe1d99f94:glm-5.3,glm-5.3,glm-5.3,True,
350cbce12291faf5fe9c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c729fa50e3bb3dc93bcf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
26192a143fb2b323570e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
86ea0f66dda26fa13152:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6276278909aa2eb86d60:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8f5a90022b7313c8db53:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8970fd5edd343f3e3fc3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8e51f540bdef5e2cd107:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4607c188376b57948d20:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0e5ddf2a3366d3f67feb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1ff7fb5c38824e0db23d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
270e42c3de3b6c804c0c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
460030313e6251622545:glm-5.3,glm-5.3,glm-5.3,True,
5084fb3f923018d12f6a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a2e43b88502e38f76e19:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0a72dd9340eac3cfa7fc:glm-5.3,glm-5.3,glm-5.3,True,
17b2a42ad77b65e8ef12:glm-5.3,glm-5.3,glm-5.3,True,
8badb206004898e3a954:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dbd989b426f39c09e313:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1f0b3cb89d29eeb7ca63:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
04068484d175177ee50f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bc016e375ecddbfc171c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6cefe55e674788d49ed1:glm-5.3,glm-5.3,glm-5.3,True,
f804f2035b6990947d24:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cf57e4882e715cd4d76e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
93a0582bc5d4d4dbac43:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6aac22cc283e09a771c3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0b8e951659f5dd70b07a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b82a89029a1fb27bde70:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
55e4c27428ce9304070a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
afba543f3ec6b3612ccb:glm-5.3,glm-5.3,glm-5.3,True,
aa8f2ffb7435ccdac82d:glm-5.3,glm-5.3,glm-5.3,True,
ca7a75e30b02b6c00000:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ddcf1463024d78ffeb89:glm-5.3,glm-5.3,glm-5.3,True,
86122eb45bdc5ddf60b7:glm-5.3,glm-5.3,glm-5.3,True,
1527ac1f72042dd60fe0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d66f98c21f80e987c40f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d71e9969d1a3ac716274:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3cc73b53f30ea0153a2e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
923bb1207bd391c70abc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b5c9baba023004344ed7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
70195e883c9e6d6b8ad1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
20e69caaab30a9c81003:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
277d3b94aea3188a6bb9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
34ee562585ee44f46483:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a993ca3bc38bbd9554a1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e2d5d4ad483a3cc3a1ce:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
52b455ac53324c7cda41:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f1df72b97e0b0766bdeb:glm-5.3,glm-5.3,glm-5.3,True,
2bd1a015a9d88c74ea35:glm-5.3,glm-5.3,glm-5.3,True,
a2d042fb395613461955:glm-5.3,glm-5.3,glm-5.3,True,
da36e16b05f9aaad140d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fda35c53b0ecab65acae:glm-5.3,glm-5.3,glm-5.3,True,
637ae0bbfa3cb6e88079:glm-5.3,glm-5.3,glm-5.3,True,
d0333c83491743a57d50:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ca9d9d68a0e7f32e1312:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3452f837d6e34968abbe:glm-5.3,glm-5.3,glm-5.3,True,
38b1bfcfe2290c606e37:glm-5.3,glm-5.3,glm-5.3,True,
22fb974fb28522a11ea3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5a2dc9439b892ce5b3d4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
39fde0f3de3505d9760c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f1a4ac5cd4b7015d5d69:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6c2af119424693acf1b8:glm-5.3,glm-5.3,glm-5.3,True,
c94d157b1de98c8267cf:glm-5.3,glm-5.3,glm-5.3,True,
5b44fd2f679d67aeb4d9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
75320f50ed8982b6c363:glm-5.3,glm-5.3,glm-5.3,True,
92fa4b08600d090ea4e0:glm-5.3,glm-5.3,glm-5.3,True,
8704bf85330650c289f7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ebf5c3f353fd7337527d:glm-5.3,glm-5.3,glm-5.3,True,
ab28c133b32a4bfba6be:glm-5.3,glm-5.3,glm-5.3,True,
08217525d03e715cb3ba:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e734d95c0d5b36876664:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e75ae3654ee10a328c50:glm-5.3,glm-5.3,glm-5.3,True,
b607e25e2bf4ebc16764:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
72f01a54d0c660cc0465:glm-5.3,glm-5.3,glm-5.3,True,
a5f4c9ea5a726bd2fcf2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b9ca195f592f1c6aa3de:glm-5.3,glm-5.3,glm-5.3,True,
f817c943c210d9bef8b1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
033ff5b8e948c5411be9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d88f206b833eaffaa71c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1f278df1380896e2b40d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b2d87087e2033f751641:glm-5.3,glm-5.3,glm-5.3,True,
77f68f6304a370548332:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fefa9a1a490506d02c07:glm-5.3,glm-5.3,glm-5.3,True,
c7cc08ef6dd4dadfdcb9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c2b297a1c5acdf22f05a:glm-5.3,glm-5.3,glm-5.3,True,
2386089112e16615c49a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2508255ab3483e070e1b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9444205ca53890bb0710:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
496a4c5a14f40efe6984:glm-5.3,glm-5.3,glm-5.3,True,
1cdcd9909d9ed52324e1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
44fe699aeac4cc2c9a94:glm-5.3,glm-5.3,glm-5.3,True,
7f75cab6a0a7ab8bee96:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
44dcfbc866d4e6c4df15:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ec441b0097ccf298fc10:glm-5.3,glm-5.3,glm-5.3,True,
f90d9cf31d52992d5a83:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
791e7ee62a734769d114:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0f1dbef76acfb2174630:glm-5.3,glm-5.3,glm-5.3,True,
efd0601c193a8a79fd65:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fd3469fae16971c590a8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aa5c30b2dfdb6a72c429:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
253f98031027d9e1a75e:glm-5.3,glm-5.3,glm-5.3,True,
163b301b7129ad2fa41d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4d30734ba7828b65a2f2:glm-5.3,glm-5.3,glm-5.3,True,
41e20ab685b4bb5e406a:glm-5.3,glm-5.3,glm-5.3,True,
dcaa96a726ceda40ef52:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d8581347febf9c7fc855:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
caa4145199a6c7305a90:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2f1cded5d23573392a9a:glm-5.3,glm-5.3,glm-5.3,True,
9117948bc635965b824a:glm-5.3,glm-5.3,glm-5.3,True,
fca78091ddbf591db8dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
df710490297974bcca2d:glm-5.3,glm-5.3,glm-5.3,True,
61fd4d123b32abe7786a:glm-5.3,glm-5.3,glm-5.3,True,
31715072cb111b2bd9e3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fa6badf5190d063e4d26:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3e2c871223bb03b3d513:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
010a72cf72f45bb70d4b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7390a408cc82aaa7016f:glm-5.3,glm-5.3,glm-5.3,True,
f70a272c567ee13db0cf:glm-5.3,glm-5.3,glm-5.3,True,
92b2f4e4963d196110bb:glm-5.3,glm-5.3,glm-5.3,True,
2f8825194228672e23fa:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d4cc6d03cfba8ed0d6f6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
58c25ae9a47ebc5350bf:glm-5.3,glm-5.3,glm-5.3,True,
e54416e947f3e844a29e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6e94b7fcbeb00bf2e13a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
65a3595ee8dc56b2372c:glm-5.3,glm-5.3,glm-5.3,True,
f3b47f7d1883e7816cd3:glm-5.3,glm-5.3,glm-5.3,True,
880ecfaac3c639f85909:glm-5.3,glm-5.3,glm-5.3,True,
b8b57b8b537aa656ef31:glm-5.3,glm-5.3,glm-5.3,True,
df597a80d9d8e465c674:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
21a2a4656e611d9958e1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8da06d126c81a5cb8e0e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b1742bd0c88ef6d70339:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a25fc462625ab53a1315:glm-5.3,glm-5.3,glm-5.3,True,
3c9e3bf462e33ae21c3e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
40861e2d7eba3559194c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
384617d2745ea3056882:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6b01ee8fe273885b9561:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
726b01086e8cb2fcf814:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
55e84697b0c4e36cc37f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3d9653da0cc5e5197c16:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f6fcdda74141c0f86228:glm-5.3,glm-5.3,glm-5.3,True,
9f9f87bb887fe712ab66:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
96c8b7f518e1ea0684d8:glm-5.3,glm-5.3,glm-5.3,True,
b20991024e18f79adf48:glm-5.3,glm-5.3,glm-5.3,True,
7fb13df4f5bf0d853b76:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a9dabe679ecb5d7cacb1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
33204b9d1c418329bf9c:glm-5.3,glm-5.3,glm-5.3,True,
15d045261474a2042985:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
469413981b7397e49203:glm-5.3,glm-5.3,glm-5.3,True,
e4ba265ffc34b7483c0d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1cada606eee6d06ac6e5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9e6392221dadd14c940d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
747e557ec0f97541c722:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aa50e42ec640769c3cfa:glm-5.3,glm-5.3,glm-5.3,True,
7b5ae63d4ac8f6a12e1f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
114ca238486ef087fe12:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2c1a196491dc3a567185:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
02f91e57b87588e25ac5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9f649e991ae111040a29:glm-5.3,glm-5.3,glm-5.3,True,
2c334a0173af4d7305bf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b47557d8ec2c4d8f1951:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c30f9ff6e872eb2841b7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e5209484a0a439495086:glm-5.3,glm-5.3,glm-5.3,True,
9d0478228c36c0d36ea6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
18e889644a6275d6964a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3d678207375ff7a734b7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8ac3ebdf81e65be23533:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aadd6df4f5a0a7ab9566:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1779128c87269161e85f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e4f6b539c13ffaf422f4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cf57e4882e715cd4d76e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fd17836fdb2d5e75cba9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
14268e3e15d381f2e511:glm-5.3,glm-5.3,glm-5.3,True,
9add02a3a9fc455c194e:glm-5.3,glm-5.3,glm-5.3,True,
629109d71c8420d153bc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b046bda139a873ef117c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
91e08e73f19fd1c694b3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
81cfaecd9c49b176da56:glm-5.3,glm-5.3,glm-5.3,True,
4a84d5866ee163b84446:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
69e8c73c1a4000acc359:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1166cfadb4d57e70b3a7:glm-5.3,glm-5.3,glm-5.3,True,
0af892f4ada94842df38:glm-5.3,glm-5.3,glm-5.3,True,
db4ddf85142bf3fcff49:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
df3e4e10ac5051a72a4d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1166cfadb4d57e70b3a7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6aaf1d5704f90a720f87:glm-5.3,glm-5.3,glm-5.3,True,
add9dbfd2383b17a563e:glm-5.3,glm-5.3,glm-5.3,True,
407aa6917d3409ab2ca2:glm-5.3,glm-5.3,glm-5.3,True,
d5d1f9021d5f818d5dcd:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
da63b9770e53f436e2c9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b04962e58216a588a7ae:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e6f88a9df806a31156a5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
67fa8c7e44cf69deb623:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
448d32ba664c4b0b076b:glm-5.3,glm-5.3,glm-5.3,True,
654bcdb1a278ff8e3116:glm-5.3,glm-5.3,glm-5.3,True,
db7c01ca1cf7b6377412:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cd4d3d677be5a5a755df:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
49fed5d6aa43e7dc2fff:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b2f965cec7534c506b5c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8ac3ebdf81e65be23533:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0dfbe56b88edb9857ee0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cac89668a81fda3e393b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
690662400fc704b2c6fa:glm-5.3,glm-5.3,glm-5.3,True,
c1eb3bbf2f6b23f9d634:glm-5.3,glm-5.3,glm-5.3,True,
c85cf076585d0a9b0bbb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
484e17beef9164c0983a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4f8e296fd308b362b7c5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
324aef10c0dc8e38fa51:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cb68567d7b62a5f1d8fc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ed93b913a51ee9979cf8:glm-5.3,glm-5.3,glm-5.3,True,
7856103e95efe3378c33:glm-5.3,glm-5.3,glm-5.3,True,
67fe68c1557d96aabe55:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3dc3dc722049e0652eb1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e02db5504016f0be0c7e:glm-5.3,glm-5.3,glm-5.3,True,
212dd7e2d061c94fb704:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4d56ebeb2dd292a30f8d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e07033bb957f85482a43:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
16ef1df83be9b483d779:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d51917ae7e88a36a08ce:glm-5.3,glm-5.3,glm-5.3,True,
af1206cf7e985cc8118c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6250c386f308ddd8b69b:glm-5.3,glm-5.3,glm-5.3,True,
c6d3b0737abe9ca16646:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
35dfb6464b63743c1048:glm-5.3,glm-5.3,glm-5.3,True,
09e81cebfdea4e58c9b7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9a155c401e31b403d41d:glm-5.3,glm-5.3,glm-5.3,True,
de62724f25a53c75cd84:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
02fe0f669dd89fe6a6c1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b701b7bdc78e9c890361:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6a1df0a936908bb16eff:glm-5.3,glm-5.3,glm-5.3,True,
a92473c77feca3627e2e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
79aacc833966c567816a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5db8e36992e22cca3ee2:glm-5.3,glm-5.3,glm-5.3,True,
1bc169a7f15a43d497c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
15b4c01035655ea04ea8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
363a13545cbd81c02341:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9880ee1065c7dae5f11c:glm-5.3,glm-5.3,glm-5.3,True,
34dcd0f0cb308d31a945:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
04e8d3aba4b56b9bbbc0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
be4f7c1f5db04bbb77dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0a825bdf74db2a03bcef:glm-5.3,glm-5.3,glm-5.3,True,
9b563c42ad4301a111a7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cf9aab52022872c32767:glm-5.3,glm-5.3,glm-5.3,True,
a83db18dc42a748c75b1:glm-5.3,glm-5.3,glm-5.3,True,
0564e9f55f5f3c54b169:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
42fc8f0df4646059fb32:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
05106543c5c9c97468cc:glm-5.3,glm-5.3,glm-5.3,True,
8972a54554159be889f0:glm-5.3,glm-5.3,glm-5.3,True,
83c7184b5cc55aae9c16:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b54461265267758dcbb0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1eeea34606e8f471e97f:glm-5.3,glm-5.3,glm-5.3,True,
f009a9e768e51fd18c4f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
