event,baseline,source_group,brier,judge_panel
affect_acknowledgement,context,trophic_energy_transfer,0.11477799707680947,single_glm-5.3
affect_acknowledgement,context,turning_moment,0.17509620971784215,single_glm-5.3
affect_acknowledgement,context,weighted_graph_path,0.17996531948890762,single_glm-5.3
affect_acknowledgement,default_profile,active_passive_voice,0.19191328964130164,single_glm-5.3
affect_acknowledgement,default_profile,all_different_constraint,0.17874721342362568,single_glm-5.3
affect_acknowledgement,default_profile,apostrophe_possession,0.14346872006806446,single_glm-5.3
affect_acknowledgement,default_profile,binary_place_value,0.17169176973336023,single_glm-5.3
affect_acknowledgement,default_profile,binary_search_interval,0.13106023530068997,single_glm-5.3
affect_acknowledgement,default_profile,boyles_law,0.13656751386790295,single_glm-5.3
affect_acknowledgement,default_profile,chemical_equation_balance,0.14280970787410538,single_glm-5.3
affect_acknowledgement,default_profile,contrast_connective,0.20639454955627273,single_glm-5.3
affect_acknowledgement,default_profile,direct_speech_punctuation,0.1410729378227608,single_glm-5.3
affect_acknowledgement,default_profile,exclusive_or,0.12727365249510136,single_glm-5.3
affect_acknowledgement,default_profile,exponent_product,0.15470200348298432,single_glm-5.3
affect_acknowledgement,default_profile,factorial_counting,0.12724086707866344,single_glm-5.3
affect_acknowledgement,default_profile,figurative_metaphor,0.14089351662470462,single_glm-5.3
affect_acknowledgement,default_profile,half_life,0.074096097184496,single_glm-5.3
affect_acknowledgement,default_profile,homophone_selection,0.14163536593128906,single_glm-5.3
affect_acknowledgement,default_profile,kinetic_energy,0.13502741686332576,single_glm-5.3
affect_acknowledgement,default_profile,least_common_multiple,0.21657341725534235,single_glm-5.3
affect_acknowledgement,default_profile,loop_accumulation,0.17650169912049843,single_glm-5.3
affect_acknowledgement,default_profile,median,0.2234053218817924,single_glm-5.3
affect_acknowledgement,default_profile,parallel_structure,0.190329357350669,single_glm-5.3
affect_acknowledgement,default_profile,photosynthesis_inputs,0.21925872099807306,single_glm-5.3
affect_acknowledgement,default_profile,pigeonhole_principle,0.17316699210443784,single_glm-5.3
affect_acknowledgement,default_profile,pressure,0.12591818300744886,single_glm-5.3
affect_acknowledgement,default_profile,pythagorean_length,0.13210279199134245,single_glm-5.3
affect_acknowledgement,default_profile,rectangular_prism_volume,0.1677542362031594,single_glm-5.3
affect_acknowledgement,default_profile,relative_clause_attachment,0.14148943651845725,single_glm-5.3
affect_acknowledgement,default_profile,sampling_frame_bias,0.13050746117064363,single_glm-5.3
affect_acknowledgement,default_profile,signed_integer_addition,0.17983437927020018,single_glm-5.3
affect_acknowledgement,default_profile,triangle_area,0.17050963221481147,single_glm-5.3
affect_acknowledgement,default_profile,trophic_energy_transfer,0.08494621695259284,single_glm-5.3
affect_acknowledgement,default_profile,turning_moment,0.15849010274033076,single_glm-5.3
affect_acknowledgement,default_profile,weighted_graph_path,0.14660772981648834,single_glm-5.3
affect_acknowledgement,domain_profile,active_passive_voice,0.18888048810120095,single_glm-5.3
affect_acknowledgement,domain_profile,all_different_constraint,0.20074230050797034,single_glm-5.3
affect_acknowledgement,domain_profile,apostrophe_possession,0.14668712851455964,single_glm-5.3
affect_acknowledgement,domain_profile,binary_place_value,0.19416989955333452,single_glm-5.3
affect_acknowledgement,domain_profile,binary_search_interval,0.13665118844313523,single_glm-5.3
affect_acknowledgement,domain_profile,boyles_law,0.11698944902182559,single_glm-5.3
affect_acknowledgement,domain_profile,chemical_equation_balance,0.13268017862436265,single_glm-5.3
affect_acknowledgement,domain_profile,contrast_connective,0.22175917130359638,single_glm-5.3
affect_acknowledgement,domain_profile,direct_speech_punctuation,0.13338386372763797,single_glm-5.3
affect_acknowledgement,domain_profile,exclusive_or,0.13152960916115772,single_glm-5.3
affect_acknowledgement,domain_profile,exponent_product,0.15551174163781387,single_glm-5.3
affect_acknowledgement,domain_profile,factorial_counting,0.11570085116808151,single_glm-5.3
affect_acknowledgement,domain_profile,figurative_metaphor,0.1476305620777406,single_glm-5.3
affect_acknowledgement,domain_profile,half_life,0.07048733267066373,single_glm-5.3
affect_acknowledgement,domain_profile,homophone_selection,0.1236939798541026,single_glm-5.3
affect_acknowledgement,domain_profile,kinetic_energy,0.11994069415157546,single_glm-5.3
affect_acknowledgement,domain_profile,least_common_multiple,0.21926848546498307,single_glm-5.3
affect_acknowledgement,domain_profile,loop_accumulation,0.2037191392198209,single_glm-5.3
affect_acknowledgement,domain_profile,median,0.22873342911015965,single_glm-5.3
affect_acknowledgement,domain_profile,parallel_structure,0.17758714658646557,single_glm-5.3
affect_acknowledgement,domain_profile,photosynthesis_inputs,0.20935026171282795,single_glm-5.3
affect_acknowledgement,domain_profile,pigeonhole_principle,0.16474111100114727,single_glm-5.3
affect_acknowledgement,domain_profile,pressure,0.11628397501914363,single_glm-5.3
affect_acknowledgement,domain_profile,pythagorean_length,0.12714159811397757,single_glm-5.3
affect_acknowledgement,domain_profile,rectangular_prism_volume,0.1692675988334667,single_glm-5.3
affect_acknowledgement,domain_profile,relative_clause_attachment,0.1281461424612737,single_glm-5.3
affect_acknowledgement,domain_profile,sampling_frame_bias,0.12248214827567308,single_glm-5.3
affect_acknowledgement,domain_profile,signed_integer_addition,0.17469103530681337,single_glm-5.3
affect_acknowledgement,domain_profile,triangle_area,0.15947011876904865,single_glm-5.3
affect_acknowledgement,domain_profile,trophic_energy_transfer,0.07424322620417857,single_glm-5.3
affect_acknowledgement,domain_profile,turning_moment,0.15105811229141988,single_glm-5.3
affect_acknowledgement,domain_profile,weighted_graph_path,0.16165012964141517,single_glm-5.3
affect_acknowledgement,training_style_profile,active_passive_voice,0.18795573410019156,single_glm-5.3
affect_acknowledgement,training_style_profile,all_different_constraint,0.21317993037502023,single_glm-5.3
affect_acknowledgement,training_style_profile,apostrophe_possession,0.14450826861633997,single_glm-5.3
affect_acknowledgement,training_style_profile,binary_place_value,0.203995842691147,single_glm-5.3
affect_acknowledgement,training_style_profile,binary_search_interval,0.14129845256751755,single_glm-5.3
affect_acknowledgement,training_style_profile,boyles_law,0.16905874634330612,single_glm-5.3
affect_acknowledgement,training_style_profile,chemical_equation_balance,0.16395400736281998,single_glm-5.3
affect_acknowledgement,training_style_profile,contrast_connective,0.19790228775966787,single_glm-5.3
affect_acknowledgement,training_style_profile,direct_speech_punctuation,0.13092215616117348,single_glm-5.3
affect_acknowledgement,training_style_profile,exclusive_or,0.13883118917039536,single_glm-5.3
affect_acknowledgement,training_style_profile,exponent_product,0.1720376756940884,single_glm-5.3
affect_acknowledgement,training_style_profile,factorial_counting,0.15542196361681967,single_glm-5.3
affect_acknowledgement,training_style_profile,figurative_metaphor,0.14394662745785006,single_glm-5.3
affect_acknowledgement,training_style_profile,half_life,0.09179396196098347,single_glm-5.3
affect_acknowledgement,training_style_profile,homophone_selection,0.14213455740487058,single_glm-5.3
affect_acknowledgement,training_style_profile,kinetic_energy,0.1537153428128863,single_glm-5.3
affect_acknowledgement,training_style_profile,least_common_multiple,0.23469971556533564,single_glm-5.3
affect_acknowledgement,training_style_profile,loop_accumulation,0.21709227495222963,single_glm-5.3
affect_acknowledgement,training_style_profile,median,0.22174497933439072,single_glm-5.3
affect_acknowledgement,training_style_profile,parallel_structure,0.18073907162039804,single_glm-5.3
affect_acknowledgement,training_style_profile,photosynthesis_inputs,0.24154782960196056,single_glm-5.3
affect_acknowledgement,training_style_profile,pigeonhole_principle,0.16296915382064198,single_glm-5.3
affect_acknowledgement,training_style_profile,pressure,0.15145844814313256,single_glm-5.3
affect_acknowledgement,training_style_profile,pythagorean_length,0.14655038805160053,single_glm-5.3
affect_acknowledgement,training_style_profile,rectangular_prism_volume,0.18979102910293905,single_glm-5.3
affect_acknowledgement,training_style_profile,relative_clause_attachment,0.14530669764295273,single_glm-5.3
affect_acknowledgement,training_style_profile,sampling_frame_bias,0.1234848802910559,single_glm-5.3
affect_acknowledgement,training_style_profile,signed_integer_addition,0.2180052678834131,single_glm-5.3
affect_acknowledgement,training_style_profile,triangle_area,0.17775036829579255,single_glm-5.3
affect_acknowledgement,training_style_profile,trophic_energy_transfer,0.11415977768719454,single_glm-5.3
affect_acknowledgement,training_style_profile,turning_moment,0.1783430907224093,single_glm-5.3
affect_acknowledgement,training_style_profile,weighted_graph_path,0.17139333867752232,single_glm-5.3
answer_reveal,conditional_profile,active_passive_voice,0.04933156654877686,single_glm-5.3
answer_reveal,conditional_profile,all_different_constraint,0.08187703230748247,single_glm-5.3
answer_reveal,conditional_profile,apostrophe_possession,0.05925682962248722,single_glm-5.3
answer_reveal,conditional_profile,binary_place_value,0.06518960413000495,single_glm-5.3
answer_reveal,conditional_profile,binary_search_interval,0.07983178269897648,single_glm-5.3
answer_reveal,conditional_profile,boyles_law,0.05840661353588973,single_glm-5.3
answer_reveal,conditional_profile,chemical_equation_balance,0.09225616236043378,single_glm-5.3
answer_reveal,conditional_profile,contrast_connective,0.0717467385364645,single_glm-5.3
answer_reveal,conditional_profile,direct_speech_punctuation,0.11753688551002564,single_glm-5.3
answer_reveal,conditional_profile,exclusive_or,0.06492818386954327,single_glm-5.3
answer_reveal,conditional_profile,exponent_product,0.06544006859207782,single_glm-5.3
answer_reveal,conditional_profile,factorial_counting,0.03628967744065948,single_glm-5.3
answer_reveal,conditional_profile,figurative_metaphor,0.11582917525891552,single_glm-5.3
answer_reveal,conditional_profile,half_life,0.04865975463301413,single_glm-5.3
answer_reveal,conditional_profile,homophone_selection,0.05560099193826575,single_glm-5.3
answer_reveal,conditional_profile,kinetic_energy,0.05813207055186487,single_glm-5.3
answer_reveal,conditional_profile,least_common_multiple,0.10220501993600965,single_glm-5.3
answer_reveal,conditional_profile,loop_accumulation,0.028116493499042206,single_glm-5.3
answer_reveal,conditional_profile,median,0.04566680135400826,single_glm-5.3
answer_reveal,conditional_profile,parallel_structure,0.08627156767164937,single_glm-5.3
answer_reveal,conditional_profile,photosynthesis_inputs,0.035581214810919054,single_glm-5.3
answer_reveal,conditional_profile,pigeonhole_principle,0.05073666645569395,single_glm-5.3
answer_reveal,conditional_profile,pressure,0.02250267498882398,single_glm-5.3
answer_reveal,conditional_profile,pythagorean_length,0.05209076044198805,single_glm-5.3
answer_reveal,conditional_profile,rectangular_prism_volume,0.054564963530201,single_glm-5.3
answer_reveal,conditional_profile,relative_clause_attachment,0.04676692070850995,single_glm-5.3
answer_reveal,conditional_profile,sampling_frame_bias,0.10572695889102923,single_glm-5.3
answer_reveal,conditional_profile,signed_integer_addition,0.03034636705040744,single_glm-5.3
answer_reveal,conditional_profile,triangle_area,0.038181874883783905,single_glm-5.3
answer_reveal,conditional_profile,trophic_energy_transfer,0.04027600713335222,single_glm-5.3
answer_reveal,conditional_profile,turning_moment,0.032199090949623976,single_glm-5.3
answer_reveal,conditional_profile,weighted_graph_path,0.06298701813748726,single_glm-5.3
answer_reveal,context,active_passive_voice,0.1327638181861322,single_glm-5.3
answer_reveal,context,all_different_constraint,0.20810285607287676,single_glm-5.3
answer_reveal,context,apostrophe_possession,0.09760558524627663,single_glm-5.3
answer_reveal,context,binary_place_value,0.1910519018284043,single_glm-5.3
answer_reveal,context,binary_search_interval,0.1609205613361572,single_glm-5.3
answer_reveal,context,boyles_law,0.17307160914267142,single_glm-5.3
answer_reveal,context,chemical_equation_balance,0.16418397390622308,single_glm-5.3
answer_reveal,context,contrast_connective,0.08193176413869073,single_glm-5.3
answer_reveal,context,direct_speech_punctuation,0.041305864080050256,single_glm-5.3
answer_reveal,context,exclusive_or,0.17424270803731082,single_glm-5.3
answer_reveal,context,exponent_product,0.14647799223105634,single_glm-5.3
answer_reveal,context,factorial_counting,0.1862063607361935,single_glm-5.3
answer_reveal,context,figurative_metaphor,0.11626973011239645,single_glm-5.3
answer_reveal,context,half_life,0.1887454302502573,single_glm-5.3
answer_reveal,context,homophone_selection,0.14462226630505984,single_glm-5.3
answer_reveal,context,kinetic_energy,0.1633909795194685,single_glm-5.3
answer_reveal,context,least_common_multiple,0.1703280407192292,single_glm-5.3
answer_reveal,context,loop_accumulation,0.1268600951657735,single_glm-5.3
answer_reveal,context,median,0.15946526602041344,single_glm-5.3
answer_reveal,context,parallel_structure,0.17338971824477264,single_glm-5.3
answer_reveal,context,photosynthesis_inputs,0.17518868487453526,single_glm-5.3
answer_reveal,context,pigeonhole_principle,0.09562559302730278,single_glm-5.3
answer_reveal,context,pressure,0.1616319394988132,single_glm-5.3
answer_reveal,context,pythagorean_length,0.17218025191824157,single_glm-5.3
answer_reveal,context,rectangular_prism_volume,0.1915375354750534,single_glm-5.3
answer_reveal,context,relative_clause_attachment,0.11327940635386255,single_glm-5.3
answer_reveal,context,sampling_frame_bias,0.06350693371243857,single_glm-5.3
answer_reveal,context,signed_integer_addition,0.17403246311725395,single_glm-5.3
answer_reveal,context,triangle_area,0.18647864862772248,single_glm-5.3
answer_reveal,context,trophic_energy_transfer,0.17730576060639908,single_glm-5.3
answer_reveal,context,turning_moment,0.17475372619898916,single_glm-5.3
answer_reveal,context,weighted_graph_path,0.19323546913730277,single_glm-5.3
answer_reveal,default_profile,active_passive_voice,0.05192788992636628,single_glm-5.3
answer_reveal,default_profile,all_different_constraint,0.0777603245195638,single_glm-5.3
answer_reveal,default_profile,apostrophe_possession,0.0632401963213434,single_glm-5.3
answer_reveal,default_profile,binary_place_value,0.06298765630811548,single_glm-5.3
answer_reveal,default_profile,binary_search_interval,0.07952303571591816,single_glm-5.3
answer_reveal,default_profile,boyles_law,0.057580421337287746,single_glm-5.3
answer_reveal,default_profile,chemical_equation_balance,0.08829778835355129,single_glm-5.3
answer_reveal,default_profile,contrast_connective,0.07455131541666794,single_glm-5.3
answer_reveal,default_profile,direct_speech_punctuation,0.12593852326950752,single_glm-5.3
answer_reveal,default_profile,exclusive_or,0.0625680320624095,single_glm-5.3
answer_reveal,default_profile,exponent_product,0.0633688859279276,single_glm-5.3
answer_reveal,default_profile,factorial_counting,0.03720108685189223,single_glm-5.3
answer_reveal,default_profile,figurative_metaphor,0.11832727548030483,single_glm-5.3
answer_reveal,default_profile,half_life,0.04626930224196322,single_glm-5.3
answer_reveal,default_profile,homophone_selection,0.05964027306490048,single_glm-5.3
answer_reveal,default_profile,kinetic_energy,0.05434792803251755,single_glm-5.3
answer_reveal,default_profile,least_common_multiple,0.1068588967166205,single_glm-5.3
answer_reveal,default_profile,loop_accumulation,0.034041630894359895,single_glm-5.3
answer_reveal,default_profile,median,0.044619378586083495,single_glm-5.3
answer_reveal,default_profile,parallel_structure,0.0883897329247916,single_glm-5.3
answer_reveal,default_profile,photosynthesis_inputs,0.03383201207443579,single_glm-5.3
answer_reveal,default_profile,pigeonhole_principle,0.05700344297418293,single_glm-5.3
answer_reveal,default_profile,pressure,0.021394721906908366,single_glm-5.3
answer_reveal,default_profile,pythagorean_length,0.05423921314622301,single_glm-5.3
answer_reveal,default_profile,rectangular_prism_volume,0.05416422291918788,single_glm-5.3
answer_reveal,default_profile,relative_clause_attachment,0.05192907722601886,single_glm-5.3
answer_reveal,default_profile,sampling_frame_bias,0.10681619829630862,single_glm-5.3
answer_reveal,default_profile,signed_integer_addition,0.029424876410436708,single_glm-5.3
answer_reveal,default_profile,triangle_area,0.03814215849848203,single_glm-5.3
answer_reveal,default_profile,trophic_energy_transfer,0.039726814616160525,single_glm-5.3
answer_reveal,default_profile,turning_moment,0.03240595065500339,single_glm-5.3
answer_reveal,default_profile,weighted_graph_path,0.06094444713177531,single_glm-5.3
answer_reveal,domain_profile,active_passive_voice,0.051321340298680074,single_glm-5.3
answer_reveal,domain_profile,all_different_constraint,0.08183327153453362,single_glm-5.3
answer_reveal,domain_profile,apostrophe_possession,0.05985903481531899,single_glm-5.3
answer_reveal,domain_profile,binary_place_value,0.06405521358195235,single_glm-5.3
answer_reveal,domain_profile,binary_search_interval,0.08098745898752735,single_glm-5.3
answer_reveal,domain_profile,boyles_law,0.05772714292143456,single_glm-5.3
answer_reveal,domain_profile,chemical_equation_balance,0.08968264291049968,single_glm-5.3
answer_reveal,domain_profile,contrast_connective,0.06978252464168182,single_glm-5.3
answer_reveal,domain_profile,direct_speech_punctuation,0.11713764543314995,single_glm-5.3
answer_reveal,domain_profile,exclusive_or,0.06539387651940237,single_glm-5.3
answer_reveal,domain_profile,exponent_product,0.06638445208538644,single_glm-5.3
answer_reveal,domain_profile,factorial_counting,0.03537483760002649,single_glm-5.3
answer_reveal,domain_profile,figurative_metaphor,0.11554051449210997,single_glm-5.3
answer_reveal,domain_profile,half_life,0.04545803941874313,single_glm-5.3
answer_reveal,domain_profile,homophone_selection,0.05938635181776984,single_glm-5.3
answer_reveal,domain_profile,kinetic_energy,0.05476103619277563,single_glm-5.3
answer_reveal,domain_profile,least_common_multiple,0.10577316774931564,single_glm-5.3
answer_reveal,domain_profile,loop_accumulation,0.033296728019905394,single_glm-5.3
answer_reveal,domain_profile,median,0.046440264367668994,single_glm-5.3
answer_reveal,domain_profile,parallel_structure,0.08986917574493367,single_glm-5.3
answer_reveal,domain_profile,photosynthesis_inputs,0.03352990435193754,single_glm-5.3
answer_reveal,domain_profile,pigeonhole_principle,0.05519198251634494,single_glm-5.3
answer_reveal,domain_profile,pressure,0.02160176928513195,single_glm-5.3
answer_reveal,domain_profile,pythagorean_length,0.0543227878520738,single_glm-5.3
answer_reveal,domain_profile,rectangular_prism_volume,0.05532604396187103,single_glm-5.3
answer_reveal,domain_profile,relative_clause_attachment,0.049935544988956165,single_glm-5.3
answer_reveal,domain_profile,sampling_frame_bias,0.10492997251205097,single_glm-5.3
answer_reveal,domain_profile,signed_integer_addition,0.02968430000630871,single_glm-5.3
answer_reveal,domain_profile,triangle_area,0.036497693426392176,single_glm-5.3
answer_reveal,domain_profile,trophic_energy_transfer,0.03990494038383327,single_glm-5.3
answer_reveal,domain_profile,turning_moment,0.03196118742146661,single_glm-5.3
answer_reveal,domain_profile,weighted_graph_path,0.06337912825955092,single_glm-5.3
answer_reveal,training_style_profile,active_passive_voice,0.1283378549989343,single_glm-5.3
answer_reveal,training_style_profile,all_different_constraint,0.18246180533031847,single_glm-5.3
answer_reveal,training_style_profile,apostrophe_possession,0.09550596766639562,single_glm-5.3
answer_reveal,training_style_profile,binary_place_value,0.1799522805583005,single_glm-5.3
answer_reveal,training_style_profile,binary_search_interval,0.14553887546861072,single_glm-5.3
answer_reveal,training_style_profile,boyles_law,0.14964856725885628,single_glm-5.3
answer_reveal,training_style_profile,chemical_equation_balance,0.1505699592674638,single_glm-5.3
answer_reveal,training_style_profile,contrast_connective,0.08284234315996722,single_glm-5.3
answer_reveal,training_style_profile,direct_speech_punctuation,0.057373705269950594,single_glm-5.3
answer_reveal,training_style_profile,exclusive_or,0.15316569437218938,single_glm-5.3
answer_reveal,training_style_profile,exponent_product,0.13507021142497996,single_glm-5.3
answer_reveal,training_style_profile,factorial_counting,0.15716683954809813,single_glm-5.3
answer_reveal,training_style_profile,figurative_metaphor,0.1111163535176517,single_glm-5.3
answer_reveal,training_style_profile,half_life,0.1623121917652847,single_glm-5.3
answer_reveal,training_style_profile,homophone_selection,0.13213799504353865,single_glm-5.3
answer_reveal,training_style_profile,kinetic_energy,0.15020366523270437,single_glm-5.3
answer_reveal,training_style_profile,least_common_multiple,0.1409588703130566,single_glm-5.3
answer_reveal,training_style_profile,loop_accumulation,0.11711811283836145,single_glm-5.3
answer_reveal,training_style_profile,median,0.14246727522223906,single_glm-5.3
answer_reveal,training_style_profile,parallel_structure,0.14960950302182752,single_glm-5.3
answer_reveal,training_style_profile,photosynthesis_inputs,0.15535381721353092,single_glm-5.3
answer_reveal,training_style_profile,pigeonhole_principle,0.09201389375959437,single_glm-5.3
answer_reveal,training_style_profile,pressure,0.14839544266177715,single_glm-5.3
answer_reveal,training_style_profile,pythagorean_length,0.14776027797552743,single_glm-5.3
answer_reveal,training_style_profile,rectangular_prism_volume,0.16788892632317362,single_glm-5.3
answer_reveal,training_style_profile,relative_clause_attachment,0.10816959217282403,single_glm-5.3
answer_reveal,training_style_profile,sampling_frame_bias,0.06378202479050338,single_glm-5.3
answer_reveal,training_style_profile,signed_integer_addition,0.15293660375041968,single_glm-5.3
answer_reveal,training_style_profile,triangle_area,0.15769534487235223,single_glm-5.3
answer_reveal,training_style_profile,trophic_energy_transfer,0.1597564457854455,single_glm-5.3
answer_reveal,training_style_profile,turning_moment,0.1544837703371062,single_glm-5.3
answer_reveal,training_style_profile,weighted_graph_path,0.1728789418105979,single_glm-5.3
reasoning_elicitation,conditional_profile,active_passive_voice,0.06948372764751617,single_glm-5.3
reasoning_elicitation,conditional_profile,all_different_constraint,0.10288413539842442,single_glm-5.3
reasoning_elicitation,conditional_profile,apostrophe_possession,0.08435012242198045,single_glm-5.3
reasoning_elicitation,conditional_profile,binary_place_value,0.1112899431951871,single_glm-5.3
reasoning_elicitation,conditional_profile,binary_search_interval,0.09473249383780505,single_glm-5.3
reasoning_elicitation,conditional_profile,boyles_law,0.10015546573977219,single_glm-5.3
reasoning_elicitation,conditional_profile,chemical_equation_balance,0.07766470372747651,single_glm-5.3
reasoning_elicitation,conditional_profile,contrast_connective,0.12715541993542379,single_glm-5.3
reasoning_elicitation,conditional_profile,direct_speech_punctuation,0.08660257932052542,single_glm-5.3
reasoning_elicitation,conditional_profile,exclusive_or,0.17051012862238984,single_glm-5.3
reasoning_elicitation,conditional_profile,exponent_product,0.0972069431901387,single_glm-5.3
reasoning_elicitation,conditional_profile,factorial_counting,0.06411811516815501,single_glm-5.3
reasoning_elicitation,conditional_profile,figurative_metaphor,0.1244661316848998,single_glm-5.3
reasoning_elicitation,conditional_profile,half_life,0.14680380746080696,single_glm-5.3
reasoning_elicitation,conditional_profile,homophone_selection,0.1072908578573765,single_glm-5.3
reasoning_elicitation,conditional_profile,kinetic_energy,0.093231106859892,single_glm-5.3
reasoning_elicitation,conditional_profile,least_common_multiple,0.04637445298015615,single_glm-5.3
reasoning_elicitation,conditional_profile,loop_accumulation,0.07865763896659335,single_glm-5.3
reasoning_elicitation,conditional_profile,median,0.08825569283531481,single_glm-5.3
reasoning_elicitation,conditional_profile,parallel_structure,0.09885088426196986,single_glm-5.3
reasoning_elicitation,conditional_profile,photosynthesis_inputs,0.11141666409259281,single_glm-5.3
reasoning_elicitation,conditional_profile,pigeonhole_principle,0.10870217529301178,single_glm-5.3
reasoning_elicitation,conditional_profile,pressure,0.09035420600735201,single_glm-5.3
reasoning_elicitation,conditional_profile,pythagorean_length,0.0869995505886095,single_glm-5.3
reasoning_elicitation,conditional_profile,rectangular_prism_volume,0.1568420586547959,single_glm-5.3
reasoning_elicitation,conditional_profile,relative_clause_attachment,0.13790636030566927,single_glm-5.3
reasoning_elicitation,conditional_profile,sampling_frame_bias,0.16065505717244974,single_glm-5.3
reasoning_elicitation,conditional_profile,signed_integer_addition,0.11200406967226899,single_glm-5.3
