event,baseline,source_group,brier,judge_panel
affect_acknowledgement,default_profile,relative_clause_attachment,0.1186551590156526,all_three_soft
affect_acknowledgement,default_profile,sampling_frame_bias,0.1329408697347268,all_three_soft
affect_acknowledgement,default_profile,signed_integer_addition,0.17544324467410974,all_three_soft
affect_acknowledgement,default_profile,triangle_area,0.17189015931920612,all_three_soft
affect_acknowledgement,default_profile,trophic_energy_transfer,0.0881200388819291,all_three_soft
affect_acknowledgement,default_profile,turning_moment,0.1433291127531054,all_three_soft
affect_acknowledgement,default_profile,weighted_graph_path,0.1495209067122368,all_three_soft
affect_acknowledgement,domain_profile,active_passive_voice,0.18848262063894303,all_three_soft
affect_acknowledgement,domain_profile,all_different_constraint,0.19037554390524536,all_three_soft
affect_acknowledgement,domain_profile,apostrophe_possession,0.1515057447183334,all_three_soft
affect_acknowledgement,domain_profile,binary_place_value,0.1957492544658033,all_three_soft
affect_acknowledgement,domain_profile,binary_search_interval,0.14926500043999918,all_three_soft
affect_acknowledgement,domain_profile,boyles_law,0.1206330290740284,all_three_soft
affect_acknowledgement,domain_profile,chemical_equation_balance,0.14007251433736717,all_three_soft
affect_acknowledgement,domain_profile,contrast_connective,0.20106167694383043,all_three_soft
affect_acknowledgement,domain_profile,direct_speech_punctuation,0.12816738635827477,all_three_soft
affect_acknowledgement,domain_profile,exclusive_or,0.13073280870086482,all_three_soft
affect_acknowledgement,domain_profile,exponent_product,0.1494687674996573,all_three_soft
affect_acknowledgement,domain_profile,factorial_counting,0.11906116137071299,all_three_soft
affect_acknowledgement,domain_profile,figurative_metaphor,0.14430538255675904,all_three_soft
affect_acknowledgement,domain_profile,half_life,0.07683188386712733,all_three_soft
affect_acknowledgement,domain_profile,homophone_selection,0.1213343674227183,all_three_soft
affect_acknowledgement,domain_profile,kinetic_energy,0.1256590047342235,all_three_soft
affect_acknowledgement,domain_profile,least_common_multiple,0.20759801385889448,all_three_soft
affect_acknowledgement,domain_profile,loop_accumulation,0.18690797626344366,all_three_soft
affect_acknowledgement,domain_profile,median,0.23139561597727049,all_three_soft
affect_acknowledgement,domain_profile,parallel_structure,0.15422418336216717,all_three_soft
affect_acknowledgement,domain_profile,photosynthesis_inputs,0.19074232057379603,all_three_soft
affect_acknowledgement,domain_profile,pigeonhole_principle,0.1475021867820432,all_three_soft
affect_acknowledgement,domain_profile,pressure,0.13387174838312385,all_three_soft
affect_acknowledgement,domain_profile,pythagorean_length,0.1384273055778051,all_three_soft
affect_acknowledgement,domain_profile,rectangular_prism_volume,0.16206116937752396,all_three_soft
affect_acknowledgement,domain_profile,relative_clause_attachment,0.11303270704371267,all_three_soft
affect_acknowledgement,domain_profile,sampling_frame_bias,0.12803599836493457,all_three_soft
affect_acknowledgement,domain_profile,signed_integer_addition,0.170508709346833,all_three_soft
affect_acknowledgement,domain_profile,triangle_area,0.1616160986699611,all_three_soft
affect_acknowledgement,domain_profile,trophic_energy_transfer,0.08426092286481345,all_three_soft
affect_acknowledgement,domain_profile,turning_moment,0.1414036185575904,all_three_soft
affect_acknowledgement,domain_profile,weighted_graph_path,0.16012801088850565,all_three_soft
affect_acknowledgement,training_style_profile,active_passive_voice,0.18953456449712427,all_three_soft
affect_acknowledgement,training_style_profile,all_different_constraint,0.21046286240376144,all_three_soft
affect_acknowledgement,training_style_profile,apostrophe_possession,0.1394392279239295,all_three_soft
affect_acknowledgement,training_style_profile,binary_place_value,0.21210322923080085,all_three_soft
affect_acknowledgement,training_style_profile,binary_search_interval,0.15143223795784547,all_three_soft
affect_acknowledgement,training_style_profile,boyles_law,0.1714853595062174,all_three_soft
affect_acknowledgement,training_style_profile,chemical_equation_balance,0.16995648450926237,all_three_soft
affect_acknowledgement,training_style_profile,contrast_connective,0.17919975006234412,all_three_soft
affect_acknowledgement,training_style_profile,direct_speech_punctuation,0.1305288398055815,all_three_soft
affect_acknowledgement,training_style_profile,exclusive_or,0.14185071557137474,all_three_soft
affect_acknowledgement,training_style_profile,exponent_product,0.1699822190027453,all_three_soft
affect_acknowledgement,training_style_profile,factorial_counting,0.16200856276163098,all_three_soft
affect_acknowledgement,training_style_profile,figurative_metaphor,0.13816059554008975,all_three_soft
affect_acknowledgement,training_style_profile,half_life,0.09854119924579566,all_three_soft
affect_acknowledgement,training_style_profile,homophone_selection,0.13504962595712508,all_three_soft
affect_acknowledgement,training_style_profile,kinetic_energy,0.1704814005926966,all_three_soft
affect_acknowledgement,training_style_profile,least_common_multiple,0.22910284616878962,all_three_soft
affect_acknowledgement,training_style_profile,loop_accumulation,0.20696157794627426,all_three_soft
affect_acknowledgement,training_style_profile,median,0.22453284791027994,all_three_soft
affect_acknowledgement,training_style_profile,parallel_structure,0.16416072243161364,all_three_soft
affect_acknowledgement,training_style_profile,photosynthesis_inputs,0.23061811812118066,all_three_soft
affect_acknowledgement,training_style_profile,pigeonhole_principle,0.1485087379831586,all_three_soft
affect_acknowledgement,training_style_profile,pressure,0.1623288304702664,all_three_soft
affect_acknowledgement,training_style_profile,pythagorean_length,0.15965921105668185,all_three_soft
affect_acknowledgement,training_style_profile,rectangular_prism_volume,0.18557381040816362,all_three_soft
affect_acknowledgement,training_style_profile,relative_clause_attachment,0.12502620474640655,all_three_soft
affect_acknowledgement,training_style_profile,sampling_frame_bias,0.12389314960727431,all_three_soft
affect_acknowledgement,training_style_profile,signed_integer_addition,0.2149264986660977,all_three_soft
affect_acknowledgement,training_style_profile,triangle_area,0.17988486640205908,all_three_soft
affect_acknowledgement,training_style_profile,trophic_energy_transfer,0.12213163272115693,all_three_soft
affect_acknowledgement,training_style_profile,turning_moment,0.1614656806782498,all_three_soft
affect_acknowledgement,training_style_profile,weighted_graph_path,0.1750618306028109,all_three_soft
answer_reveal,conditional_profile,active_passive_voice,0.049732055434312736,all_three_soft
answer_reveal,conditional_profile,all_different_constraint,0.08299980753334608,all_three_soft
answer_reveal,conditional_profile,apostrophe_possession,0.05895744864617586,all_three_soft
answer_reveal,conditional_profile,binary_place_value,0.06720412005685861,all_three_soft
answer_reveal,conditional_profile,binary_search_interval,0.06433654998732723,all_three_soft
answer_reveal,conditional_profile,boyles_law,0.058033976073947946,all_three_soft
answer_reveal,conditional_profile,chemical_equation_balance,0.0926471592622842,all_three_soft
answer_reveal,conditional_profile,contrast_connective,0.05852183820702239,all_three_soft
answer_reveal,conditional_profile,direct_speech_punctuation,0.08271058949981738,all_three_soft
answer_reveal,conditional_profile,exclusive_or,0.06812334313433767,all_three_soft
answer_reveal,conditional_profile,exponent_product,0.062772176363282,all_three_soft
answer_reveal,conditional_profile,factorial_counting,0.03575294687045635,all_three_soft
answer_reveal,conditional_profile,figurative_metaphor,0.10743292998114755,all_three_soft
answer_reveal,conditional_profile,half_life,0.04822544567364273,all_three_soft
answer_reveal,conditional_profile,homophone_selection,0.052246274531929815,all_three_soft
answer_reveal,conditional_profile,kinetic_energy,0.05784502280931456,all_three_soft
answer_reveal,conditional_profile,least_common_multiple,0.09237993329933544,all_three_soft
answer_reveal,conditional_profile,loop_accumulation,0.02953108773413628,all_three_soft
answer_reveal,conditional_profile,median,0.045735446725078385,all_three_soft
answer_reveal,conditional_profile,parallel_structure,0.08364629812101539,all_three_soft
answer_reveal,conditional_profile,photosynthesis_inputs,0.03523110026509122,all_three_soft
answer_reveal,conditional_profile,pigeonhole_principle,0.05863855918801569,all_three_soft
answer_reveal,conditional_profile,pressure,0.022236754856539705,all_three_soft
answer_reveal,conditional_profile,pythagorean_length,0.044385964265872616,all_three_soft
answer_reveal,conditional_profile,rectangular_prism_volume,0.05401724886905838,all_three_soft
answer_reveal,conditional_profile,relative_clause_attachment,0.035941384894944896,all_three_soft
answer_reveal,conditional_profile,sampling_frame_bias,0.09621505296999652,all_three_soft
answer_reveal,conditional_profile,signed_integer_addition,0.03083341110621743,all_three_soft
answer_reveal,conditional_profile,triangle_area,0.04068386037789497,all_three_soft
answer_reveal,conditional_profile,trophic_energy_transfer,0.03992770115498763,all_three_soft
answer_reveal,conditional_profile,turning_moment,0.03207866803740377,all_three_soft
answer_reveal,conditional_profile,weighted_graph_path,0.044940256757528815,all_three_soft
answer_reveal,context,active_passive_voice,0.13273034861773186,all_three_soft
answer_reveal,context,all_different_constraint,0.20832704094682336,all_three_soft
answer_reveal,context,apostrophe_possession,0.09754257595725081,all_three_soft
answer_reveal,context,binary_place_value,0.19199890343509668,all_three_soft
answer_reveal,context,binary_search_interval,0.1389276010977895,all_three_soft
answer_reveal,context,boyles_law,0.17282350179887643,all_three_soft
answer_reveal,context,chemical_equation_balance,0.16420706318812722,all_three_soft
answer_reveal,context,contrast_connective,0.07088042335795476,all_three_soft
answer_reveal,context,direct_speech_punctuation,0.04457136099763488,all_three_soft
answer_reveal,context,exclusive_or,0.17531658137078404,all_three_soft
answer_reveal,context,exponent_product,0.13465171053190964,all_three_soft
answer_reveal,context,factorial_counting,0.18612449818908855,all_three_soft
answer_reveal,context,figurative_metaphor,0.1160320197254013,all_three_soft
answer_reveal,context,half_life,0.18851279045980301,all_three_soft
answer_reveal,context,homophone_selection,0.13395857768971056,all_three_soft
answer_reveal,context,kinetic_energy,0.16326994205498935,all_three_soft
answer_reveal,context,least_common_multiple,0.1601679328044684,all_three_soft
answer_reveal,context,loop_accumulation,0.1271457959956464,all_three_soft
answer_reveal,context,median,0.15944539160711363,all_three_soft
answer_reveal,context,parallel_structure,0.1621571159321325,all_three_soft
answer_reveal,context,photosynthesis_inputs,0.17508436176234043,all_three_soft
answer_reveal,context,pigeonhole_principle,0.1004764204680559,all_three_soft
answer_reveal,context,pressure,0.16165593306487785,all_three_soft
answer_reveal,context,pythagorean_length,0.15233581278783298,all_three_soft
answer_reveal,context,rectangular_prism_volume,0.1916267493745615,all_three_soft
answer_reveal,context,relative_clause_attachment,0.11840913386170246,all_three_soft
answer_reveal,context,sampling_frame_bias,0.06320436099331103,all_three_soft
answer_reveal,context,signed_integer_addition,0.16404385978176173,all_three_soft
answer_reveal,context,triangle_area,0.1769584976656379,all_three_soft
answer_reveal,context,trophic_energy_transfer,0.17734522172580441,all_three_soft
answer_reveal,context,turning_moment,0.17479409160255507,all_three_soft
answer_reveal,context,weighted_graph_path,0.17695825266136073,all_three_soft
answer_reveal,default_profile,active_passive_voice,0.05195600195802045,all_three_soft
answer_reveal,default_profile,all_different_constraint,0.07855236482898818,all_three_soft
answer_reveal,default_profile,apostrophe_possession,0.06312007776746313,all_three_soft
answer_reveal,default_profile,binary_place_value,0.06467517672076913,all_three_soft
answer_reveal,default_profile,binary_search_interval,0.06501055915028772,all_three_soft
answer_reveal,default_profile,boyles_law,0.05681114645291019,all_three_soft
answer_reveal,default_profile,chemical_equation_balance,0.08823971455576987,all_three_soft
answer_reveal,default_profile,contrast_connective,0.06376592797194534,all_three_soft
answer_reveal,default_profile,direct_speech_punctuation,0.09181916949090038,all_three_soft
answer_reveal,default_profile,exclusive_or,0.06576890620902467,all_three_soft
answer_reveal,default_profile,exponent_product,0.06081510240588499,all_three_soft
answer_reveal,default_profile,factorial_counting,0.03697348344062991,all_three_soft
answer_reveal,default_profile,figurative_metaphor,0.1093932393701174,all_three_soft
answer_reveal,default_profile,half_life,0.045567919853934956,all_three_soft
answer_reveal,default_profile,homophone_selection,0.05833725186754461,all_three_soft
answer_reveal,default_profile,kinetic_energy,0.054080553926742284,all_three_soft
answer_reveal,default_profile,least_common_multiple,0.09680559241403641,all_three_soft
answer_reveal,default_profile,loop_accumulation,0.03583129665632067,all_three_soft
answer_reveal,default_profile,median,0.04466480501872751,all_three_soft
answer_reveal,default_profile,parallel_structure,0.0865318999005926,all_three_soft
answer_reveal,default_profile,photosynthesis_inputs,0.033611320842532044,all_three_soft
answer_reveal,default_profile,pigeonhole_principle,0.06394572502181511,all_three_soft
answer_reveal,default_profile,pressure,0.02165472183112913,all_three_soft
answer_reveal,default_profile,pythagorean_length,0.04546625464654467,all_three_soft
answer_reveal,default_profile,rectangular_prism_volume,0.0543534419577665,all_three_soft
answer_reveal,default_profile,relative_clause_attachment,0.03994314728869638,all_three_soft
answer_reveal,default_profile,sampling_frame_bias,0.09751591949645956,all_three_soft
answer_reveal,default_profile,signed_integer_addition,0.029872663052843605,all_three_soft
answer_reveal,default_profile,triangle_area,0.03963525768912952,all_three_soft
answer_reveal,default_profile,trophic_energy_transfer,0.03996238624933529,all_three_soft
answer_reveal,default_profile,turning_moment,0.0326564710129425,all_three_soft
answer_reveal,default_profile,weighted_graph_path,0.04303408229939824,all_three_soft
answer_reveal,domain_profile,active_passive_voice,0.05170614138887862,all_three_soft
answer_reveal,domain_profile,all_different_constraint,0.08305929362734263,all_three_soft
answer_reveal,domain_profile,apostrophe_possession,0.059702713998611254,all_three_soft
answer_reveal,domain_profile,binary_place_value,0.06596542880245569,all_three_soft
answer_reveal,domain_profile,binary_search_interval,0.0660809627294642,all_three_soft
answer_reveal,domain_profile,boyles_law,0.056901171142603554,all_three_soft
answer_reveal,domain_profile,chemical_equation_balance,0.0898170568575136,all_three_soft
answer_reveal,domain_profile,contrast_connective,0.05875740330359943,all_three_soft
answer_reveal,domain_profile,direct_speech_punctuation,0.08430571253809034,all_three_soft
answer_reveal,domain_profile,exclusive_or,0.06855449472635315,all_three_soft
answer_reveal,domain_profile,exponent_product,0.06307018756641325,all_three_soft
answer_reveal,domain_profile,factorial_counting,0.03491009085333468,all_three_soft
answer_reveal,domain_profile,figurative_metaphor,0.1064419819443383,all_three_soft
answer_reveal,domain_profile,half_life,0.04443325436306262,all_three_soft
answer_reveal,domain_profile,homophone_selection,0.0576693935380166,all_three_soft
answer_reveal,domain_profile,kinetic_energy,0.05424393368428232,all_three_soft
answer_reveal,domain_profile,least_common_multiple,0.09624778120973612,all_three_soft
answer_reveal,domain_profile,loop_accumulation,0.03524544697696939,all_three_soft
answer_reveal,domain_profile,median,0.04633855279332287,all_three_soft
answer_reveal,domain_profile,parallel_structure,0.08717463330737504,all_three_soft
answer_reveal,domain_profile,photosynthesis_inputs,0.03288198479264615,all_three_soft
answer_reveal,domain_profile,pigeonhole_principle,0.06300990485249613,all_three_soft
answer_reveal,domain_profile,pressure,0.021330715222229686,all_three_soft
answer_reveal,domain_profile,pythagorean_length,0.046246910825523055,all_three_soft
answer_reveal,domain_profile,rectangular_prism_volume,0.055309763534397094,all_three_soft
answer_reveal,domain_profile,relative_clause_attachment,0.03912896630303411,all_three_soft
answer_reveal,domain_profile,sampling_frame_bias,0.09545103160871182,all_three_soft
answer_reveal,domain_profile,signed_integer_addition,0.030231351632494304,all_three_soft
answer_reveal,domain_profile,triangle_area,0.03824433721045314,all_three_soft
answer_reveal,domain_profile,trophic_energy_transfer,0.039781106096858934,all_three_soft
answer_reveal,domain_profile,turning_moment,0.031822114637933836,all_three_soft
answer_reveal,domain_profile,weighted_graph_path,0.04507832046038542,all_three_soft
answer_reveal,training_style_profile,active_passive_voice,0.12829549001251203,all_three_soft
answer_reveal,training_style_profile,all_different_constraint,0.182912730644604,all_three_soft
answer_reveal,training_style_profile,apostrophe_possession,0.09546048045774255,all_three_soft
answer_reveal,training_style_profile,binary_place_value,0.1812150755236588,all_three_soft
answer_reveal,training_style_profile,binary_search_interval,0.12559789765736157,all_three_soft
answer_reveal,training_style_profile,boyles_law,0.14914786339728325,all_three_soft
answer_reveal,training_style_profile,chemical_equation_balance,0.15063106918967686,all_three_soft
answer_reveal,training_style_profile,contrast_connective,0.07196089699656943,all_three_soft
answer_reveal,training_style_profile,direct_speech_punctuation,0.05586697121065846,all_three_soft
answer_reveal,training_style_profile,exclusive_or,0.1554633062597109,all_three_soft
answer_reveal,training_style_profile,exponent_product,0.1208349677596999,all_three_soft
answer_reveal,training_style_profile,factorial_counting,0.156989249947632,all_three_soft
answer_reveal,training_style_profile,figurative_metaphor,0.11005464706720902,all_three_soft
answer_reveal,training_style_profile,half_life,0.1618136454962966,all_three_soft
answer_reveal,training_style_profile,homophone_selection,0.12261757398288656,all_three_soft
answer_reveal,training_style_profile,kinetic_energy,0.1499679375497251,all_three_soft
answer_reveal,training_style_profile,least_common_multiple,0.1329756451874384,all_three_soft
answer_reveal,training_style_profile,loop_accumulation,0.11777564385189335,all_three_soft
answer_reveal,training_style_profile,median,0.14244357424167203,all_three_soft
answer_reveal,training_style_profile,parallel_structure,0.13781769380564704,all_three_soft
answer_reveal,training_style_profile,photosynthesis_inputs,0.1551218083051609,all_three_soft
answer_reveal,training_style_profile,pigeonhole_principle,0.09410076641838172,all_three_soft
answer_reveal,training_style_profile,pressure,0.14842997111402517,all_three_soft
answer_reveal,training_style_profile,pythagorean_length,0.1321102024118494,all_three_soft
answer_reveal,training_style_profile,rectangular_prism_volume,0.16806560416253707,all_three_soft
answer_reveal,training_style_profile,relative_clause_attachment,0.11156769399116642,all_three_soft
answer_reveal,training_style_profile,sampling_frame_bias,0.06276748375123235,all_three_soft
answer_reveal,training_style_profile,signed_integer_addition,0.14471122718653445,all_three_soft
answer_reveal,training_style_profile,triangle_area,0.15036215069819964,all_three_soft
answer_reveal,training_style_profile,trophic_energy_transfer,0.15981118364658514,all_three_soft
answer_reveal,training_style_profile,turning_moment,0.15454264787823704,all_three_soft
answer_reveal,training_style_profile,weighted_graph_path,0.15913965642860337,all_three_soft
reasoning_elicitation,conditional_profile,active_passive_voice,0.04288357054913176,all_three_soft
reasoning_elicitation,conditional_profile,all_different_constraint,0.09426788092654328,all_three_soft
reasoning_elicitation,conditional_profile,apostrophe_possession,0.07785452248082382,all_three_soft
reasoning_elicitation,conditional_profile,binary_place_value,0.09920536263345534,all_three_soft
reasoning_elicitation,conditional_profile,binary_search_interval,0.10554329913174812,all_three_soft
reasoning_elicitation,conditional_profile,boyles_law,0.0845264302841022,all_three_soft
reasoning_elicitation,conditional_profile,chemical_equation_balance,0.06367592375865946,all_three_soft
reasoning_elicitation,conditional_profile,contrast_connective,0.08756865592210371,all_three_soft
reasoning_elicitation,conditional_profile,direct_speech_punctuation,0.06083685673169511,all_three_soft
reasoning_elicitation,conditional_profile,exclusive_or,0.14689619125286174,all_three_soft
reasoning_elicitation,conditional_profile,exponent_product,0.07676128908005742,all_three_soft
reasoning_elicitation,conditional_profile,factorial_counting,0.03764117092311214,all_three_soft
reasoning_elicitation,conditional_profile,figurative_metaphor,0.11216350815383454,all_three_soft
reasoning_elicitation,conditional_profile,half_life,0.0663012789081541,all_three_soft
reasoning_elicitation,conditional_profile,homophone_selection,0.08638212206528748,all_three_soft
reasoning_elicitation,conditional_profile,kinetic_energy,0.05248049961991077,all_three_soft
reasoning_elicitation,conditional_profile,least_common_multiple,0.04439096967831281,all_three_soft
reasoning_elicitation,conditional_profile,loop_accumulation,0.049923868878953837,all_three_soft
reasoning_elicitation,conditional_profile,median,0.07301804875461232,all_three_soft
reasoning_elicitation,conditional_profile,parallel_structure,0.05501207285387072,all_three_soft
reasoning_elicitation,conditional_profile,photosynthesis_inputs,0.06202150329351484,all_three_soft
reasoning_elicitation,conditional_profile,pigeonhole_principle,0.08670738605059887,all_three_soft
reasoning_elicitation,conditional_profile,pressure,0.08320286869594942,all_three_soft
reasoning_elicitation,conditional_profile,pythagorean_length,0.04967162954363836,all_three_soft
reasoning_elicitation,conditional_profile,rectangular_prism_volume,0.07386755290820436,all_three_soft
reasoning_elicitation,conditional_profile,relative_clause_attachment,0.06580072189707878,all_three_soft
reasoning_elicitation,conditional_profile,sampling_frame_bias,0.17935738377004035,all_three_soft
reasoning_elicitation,conditional_profile,signed_integer_addition,0.055805527089815864,all_three_soft
reasoning_elicitation,conditional_profile,triangle_area,0.04175744911412684,all_three_soft
reasoning_elicitation,conditional_profile,trophic_energy_transfer,0.07066906825999017,all_three_soft
reasoning_elicitation,conditional_profile,turning_moment,0.057881861242755114,all_three_soft
reasoning_elicitation,conditional_profile,weighted_graph_path,0.06133342445399529,all_three_soft
reasoning_elicitation,context,active_passive_voice,0.19403212774165526,all_three_soft
reasoning_elicitation,context,all_different_constraint,0.21773452917041838,all_three_soft
reasoning_elicitation,context,apostrophe_possession,0.2302454093423698,all_three_soft
reasoning_elicitation,context,binary_place_value,0.22019288722634175,all_three_soft
reasoning_elicitation,context,binary_search_interval,0.21468115021566675,all_three_soft
reasoning_elicitation,context,boyles_law,0.18562979647923566,all_three_soft
reasoning_elicitation,context,chemical_equation_balance,0.19004086647323232,all_three_soft
reasoning_elicitation,context,contrast_connective,0.18507711816876216,all_three_soft
reasoning_elicitation,context,direct_speech_punctuation,0.19981093619629411,all_three_soft
reasoning_elicitation,context,exclusive_or,0.22931503076188992,all_three_soft
reasoning_elicitation,context,exponent_product,0.2276178595311602,all_three_soft
reasoning_elicitation,context,factorial_counting,0.1882868312826296,all_three_soft
reasoning_elicitation,context,figurative_metaphor,0.24550469044914705,all_three_soft
reasoning_elicitation,context,half_life,0.20166691335128945,all_three_soft
reasoning_elicitation,context,homophone_selection,0.2098159074324312,all_three_soft
reasoning_elicitation,context,kinetic_energy,0.19081279132344992,all_three_soft
