event,baseline,source_group,brier,judge_panel
affect_acknowledgement,default_profile,all_different_constraint,0.1749824073207399,exclude_generator_family
affect_acknowledgement,default_profile,apostrophe_possession,0.15941923827529042,exclude_generator_family
affect_acknowledgement,default_profile,binary_place_value,0.17705317372363474,exclude_generator_family
affect_acknowledgement,default_profile,binary_search_interval,0.14130740103217737,exclude_generator_family
affect_acknowledgement,default_profile,boyles_law,0.14846260476597598,exclude_generator_family
affect_acknowledgement,default_profile,chemical_equation_balance,0.14321948317580763,exclude_generator_family
affect_acknowledgement,default_profile,contrast_connective,0.19481113944268325,exclude_generator_family
affect_acknowledgement,default_profile,direct_speech_punctuation,0.13661384287814338,exclude_generator_family
affect_acknowledgement,default_profile,exclusive_or,0.122367593969313,exclude_generator_family
affect_acknowledgement,default_profile,exponent_product,0.1633319994422877,exclude_generator_family
affect_acknowledgement,default_profile,factorial_counting,0.1241642468215293,exclude_generator_family
affect_acknowledgement,default_profile,figurative_metaphor,0.13973967520212058,exclude_generator_family
affect_acknowledgement,default_profile,half_life,0.08881633233014394,exclude_generator_family
affect_acknowledgement,default_profile,homophone_selection,0.13899425684547437,exclude_generator_family
affect_acknowledgement,default_profile,kinetic_energy,0.1553358793285449,exclude_generator_family
affect_acknowledgement,default_profile,least_common_multiple,0.20425535528815045,exclude_generator_family
affect_acknowledgement,default_profile,loop_accumulation,0.1660280427471508,exclude_generator_family
affect_acknowledgement,default_profile,median,0.23246619047703768,exclude_generator_family
affect_acknowledgement,default_profile,parallel_structure,0.17023734183470063,exclude_generator_family
affect_acknowledgement,default_profile,photosynthesis_inputs,0.20452194093261628,exclude_generator_family
affect_acknowledgement,default_profile,pigeonhole_principle,0.15610921213336998,exclude_generator_family
affect_acknowledgement,default_profile,pressure,0.1621564017972602,exclude_generator_family
affect_acknowledgement,default_profile,pythagorean_length,0.15387767406639183,exclude_generator_family
affect_acknowledgement,default_profile,rectangular_prism_volume,0.16413262364192432,exclude_generator_family
affect_acknowledgement,default_profile,relative_clause_attachment,0.14344422673708573,exclude_generator_family
affect_acknowledgement,default_profile,sampling_frame_bias,0.13109389403910393,exclude_generator_family
affect_acknowledgement,default_profile,signed_integer_addition,0.1774886164633831,exclude_generator_family
affect_acknowledgement,default_profile,triangle_area,0.1678872135128177,exclude_generator_family
affect_acknowledgement,default_profile,trophic_energy_transfer,0.08580464510204314,exclude_generator_family
affect_acknowledgement,default_profile,turning_moment,0.14311514666675934,exclude_generator_family
affect_acknowledgement,default_profile,weighted_graph_path,0.15873451413278222,exclude_generator_family
affect_acknowledgement,domain_profile,active_passive_voice,0.1882173385503491,exclude_generator_family
affect_acknowledgement,domain_profile,all_different_constraint,0.1918838464110179,exclude_generator_family
affect_acknowledgement,domain_profile,apostrophe_possession,0.1684263554992688,exclude_generator_family
affect_acknowledgement,domain_profile,binary_place_value,0.19279656458738573,exclude_generator_family
affect_acknowledgement,domain_profile,binary_search_interval,0.14617007767864718,exclude_generator_family
affect_acknowledgement,domain_profile,boyles_law,0.12773355757770444,exclude_generator_family
affect_acknowledgement,domain_profile,chemical_equation_balance,0.13637364941845795,exclude_generator_family
affect_acknowledgement,domain_profile,contrast_connective,0.2040224575762009,exclude_generator_family
affect_acknowledgement,domain_profile,direct_speech_punctuation,0.12771246441448678,exclude_generator_family
affect_acknowledgement,domain_profile,exclusive_or,0.1278783071570399,exclude_generator_family
affect_acknowledgement,domain_profile,exponent_product,0.16023410055643048,exclude_generator_family
affect_acknowledgement,domain_profile,factorial_counting,0.11642917301483986,exclude_generator_family
affect_acknowledgement,domain_profile,figurative_metaphor,0.14659660717287756,exclude_generator_family
affect_acknowledgement,domain_profile,half_life,0.08682792614210942,exclude_generator_family
affect_acknowledgement,domain_profile,homophone_selection,0.12315811857527204,exclude_generator_family
affect_acknowledgement,domain_profile,kinetic_energy,0.13403762576748346,exclude_generator_family
affect_acknowledgement,domain_profile,least_common_multiple,0.2046704694287183,exclude_generator_family
affect_acknowledgement,domain_profile,loop_accumulation,0.18302561749726207,exclude_generator_family
affect_acknowledgement,domain_profile,median,0.2326941250843098,exclude_generator_family
affect_acknowledgement,domain_profile,parallel_structure,0.15282757363487437,exclude_generator_family
affect_acknowledgement,domain_profile,photosynthesis_inputs,0.19042742863342466,exclude_generator_family
affect_acknowledgement,domain_profile,pigeonhole_principle,0.1501374182023768,exclude_generator_family
affect_acknowledgement,domain_profile,pressure,0.15411211717673018,exclude_generator_family
affect_acknowledgement,domain_profile,pythagorean_length,0.14749677636496994,exclude_generator_family
affect_acknowledgement,domain_profile,rectangular_prism_volume,0.16361708383096413,exclude_generator_family
affect_acknowledgement,domain_profile,relative_clause_attachment,0.1400312220164338,exclude_generator_family
affect_acknowledgement,domain_profile,sampling_frame_bias,0.12603482161113894,exclude_generator_family
affect_acknowledgement,domain_profile,signed_integer_addition,0.1723706979344552,exclude_generator_family
affect_acknowledgement,domain_profile,triangle_area,0.15815760118461367,exclude_generator_family
affect_acknowledgement,domain_profile,trophic_energy_transfer,0.0821227442965337,exclude_generator_family
affect_acknowledgement,domain_profile,turning_moment,0.14071332895054697,exclude_generator_family
affect_acknowledgement,domain_profile,weighted_graph_path,0.16952597639303923,exclude_generator_family
affect_acknowledgement,training_style_profile,active_passive_voice,0.18921685583294154,exclude_generator_family
affect_acknowledgement,training_style_profile,all_different_constraint,0.21327673764480784,exclude_generator_family
affect_acknowledgement,training_style_profile,apostrophe_possession,0.1583365420825029,exclude_generator_family
affect_acknowledgement,training_style_profile,binary_place_value,0.20975631444256765,exclude_generator_family
affect_acknowledgement,training_style_profile,binary_search_interval,0.1503401180516803,exclude_generator_family
affect_acknowledgement,training_style_profile,boyles_law,0.18523101597213149,exclude_generator_family
affect_acknowledgement,training_style_profile,chemical_equation_balance,0.16625645174256704,exclude_generator_family
affect_acknowledgement,training_style_profile,contrast_connective,0.18292890913376916,exclude_generator_family
affect_acknowledgement,training_style_profile,direct_speech_punctuation,0.12992293669644467,exclude_generator_family
affect_acknowledgement,training_style_profile,exclusive_or,0.1381955626114363,exclude_generator_family
affect_acknowledgement,training_style_profile,exponent_product,0.18177015907255023,exclude_generator_family
affect_acknowledgement,training_style_profile,factorial_counting,0.15798951714519144,exclude_generator_family
affect_acknowledgement,training_style_profile,figurative_metaphor,0.1428664561021185,exclude_generator_family
affect_acknowledgement,training_style_profile,half_life,0.10985459311064083,exclude_generator_family
affect_acknowledgement,training_style_profile,homophone_selection,0.13857815512487942,exclude_generator_family
affect_acknowledgement,training_style_profile,kinetic_energy,0.18153980333114747,exclude_generator_family
affect_acknowledgement,training_style_profile,least_common_multiple,0.2260349475554913,exclude_generator_family
affect_acknowledgement,training_style_profile,loop_accumulation,0.20460420993128756,exclude_generator_family
affect_acknowledgement,training_style_profile,median,0.22821488147253546,exclude_generator_family
affect_acknowledgement,training_style_profile,parallel_structure,0.16236057882757887,exclude_generator_family
affect_acknowledgement,training_style_profile,photosynthesis_inputs,0.23056138125215236,exclude_generator_family
affect_acknowledgement,training_style_profile,pigeonhole_principle,0.14910504996784968,exclude_generator_family
affect_acknowledgement,training_style_profile,pressure,0.18581173608402235,exclude_generator_family
affect_acknowledgement,training_style_profile,pythagorean_length,0.16987261613164942,exclude_generator_family
affect_acknowledgement,training_style_profile,rectangular_prism_volume,0.18824664152903237,exclude_generator_family
affect_acknowledgement,training_style_profile,relative_clause_attachment,0.1523339411382174,exclude_generator_family
affect_acknowledgement,training_style_profile,sampling_frame_bias,0.12230844194946704,exclude_generator_family
affect_acknowledgement,training_style_profile,signed_integer_addition,0.2179109524584169,exclude_generator_family
affect_acknowledgement,training_style_profile,triangle_area,0.17752710699305074,exclude_generator_family
affect_acknowledgement,training_style_profile,trophic_energy_transfer,0.11873550277862613,exclude_generator_family
affect_acknowledgement,training_style_profile,turning_moment,0.16217600579544553,exclude_generator_family
affect_acknowledgement,training_style_profile,weighted_graph_path,0.18567783435429033,exclude_generator_family
answer_reveal,conditional_profile,active_passive_voice,0.04924921280339196,exclude_generator_family
answer_reveal,conditional_profile,all_different_constraint,0.08351842205175469,exclude_generator_family
answer_reveal,conditional_profile,apostrophe_possession,0.058447363506160664,exclude_generator_family
answer_reveal,conditional_profile,binary_place_value,0.0681353310076518,exclude_generator_family
answer_reveal,conditional_profile,binary_search_interval,0.06091396526248205,exclude_generator_family
answer_reveal,conditional_profile,boyles_law,0.05773718529968286,exclude_generator_family
answer_reveal,conditional_profile,chemical_equation_balance,0.09280680757469816,exclude_generator_family
answer_reveal,conditional_profile,contrast_connective,0.05555520308989152,exclude_generator_family
answer_reveal,conditional_profile,direct_speech_punctuation,0.07734941382852836,exclude_generator_family
answer_reveal,conditional_profile,exclusive_or,0.06962099090830101,exclude_generator_family
answer_reveal,conditional_profile,exponent_product,0.06948687455156428,exclude_generator_family
answer_reveal,conditional_profile,factorial_counting,0.03586917184260733,exclude_generator_family
answer_reveal,conditional_profile,figurative_metaphor,0.10531112143241461,exclude_generator_family
answer_reveal,conditional_profile,half_life,0.04774445465479157,exclude_generator_family
answer_reveal,conditional_profile,homophone_selection,0.05270297175441032,exclude_generator_family
answer_reveal,conditional_profile,kinetic_energy,0.05754110515258026,exclude_generator_family
answer_reveal,conditional_profile,least_common_multiple,0.08981891173290274,exclude_generator_family
answer_reveal,conditional_profile,loop_accumulation,0.030539225493297358,exclude_generator_family
answer_reveal,conditional_profile,median,0.04571138739524032,exclude_generator_family
answer_reveal,conditional_profile,parallel_structure,0.08399662274945828,exclude_generator_family
answer_reveal,conditional_profile,photosynthesis_inputs,0.03492408500531233,exclude_generator_family
answer_reveal,conditional_profile,pigeonhole_principle,0.05461242009768922,exclude_generator_family
answer_reveal,conditional_profile,pressure,0.022103715355833088,exclude_generator_family
answer_reveal,conditional_profile,pythagorean_length,0.04523167801203981,exclude_generator_family
answer_reveal,conditional_profile,rectangular_prism_volume,0.054661894219269536,exclude_generator_family
answer_reveal,conditional_profile,relative_clause_attachment,0.038341116089193314,exclude_generator_family
answer_reveal,conditional_profile,sampling_frame_bias,0.09354081415867763,exclude_generator_family
answer_reveal,conditional_profile,signed_integer_addition,0.03362709940419369,exclude_generator_family
answer_reveal,conditional_profile,triangle_area,0.04369415130127194,exclude_generator_family
answer_reveal,conditional_profile,trophic_energy_transfer,0.03997152761525875,exclude_generator_family
answer_reveal,conditional_profile,turning_moment,0.031968944485486865,exclude_generator_family
answer_reveal,conditional_profile,weighted_graph_path,0.047911802543828964,exclude_generator_family
answer_reveal,context,active_passive_voice,0.13251347742742284,exclude_generator_family
answer_reveal,context,all_different_constraint,0.2084725806096348,exclude_generator_family
answer_reveal,context,apostrophe_possession,0.09730334086593709,exclude_generator_family
answer_reveal,context,binary_place_value,0.19249782370686197,exclude_generator_family
answer_reveal,context,binary_search_interval,0.13207355299854348,exclude_generator_family
answer_reveal,context,boyles_law,0.17269986140306962,exclude_generator_family
answer_reveal,context,chemical_equation_balance,0.16421459907361374,exclude_generator_family
answer_reveal,context,contrast_connective,0.06920570190022506,exclude_generator_family
answer_reveal,context,direct_speech_punctuation,0.0582957469805004,exclude_generator_family
answer_reveal,context,exclusive_or,0.17587528065515168,exclude_generator_family
answer_reveal,context,exponent_product,0.13465773935342767,exclude_generator_family
answer_reveal,context,factorial_counting,0.1861528279811664,exclude_generator_family
answer_reveal,context,figurative_metaphor,0.11779826510330398,exclude_generator_family
answer_reveal,context,half_life,0.18840086152124336,exclude_generator_family
answer_reveal,context,homophone_selection,0.13061228818559772,exclude_generator_family
answer_reveal,context,kinetic_energy,0.16320543095508058,exclude_generator_family
answer_reveal,context,least_common_multiple,0.1572305062034467,exclude_generator_family
answer_reveal,context,loop_accumulation,0.12730322379789571,exclude_generator_family
answer_reveal,context,median,0.15936085010532122,exclude_generator_family
answer_reveal,context,parallel_structure,0.15912731138606526,exclude_generator_family
answer_reveal,context,photosynthesis_inputs,0.17503250837929263,exclude_generator_family
answer_reveal,context,pigeonhole_principle,0.09709108844373647,exclude_generator_family
answer_reveal,context,pressure,0.1616641552373419,exclude_generator_family
answer_reveal,context,pythagorean_length,0.14665561816281653,exclude_generator_family
answer_reveal,context,rectangular_prism_volume,0.19173998306268328,exclude_generator_family
answer_reveal,context,relative_clause_attachment,0.1291151492789726,exclude_generator_family
answer_reveal,context,sampling_frame_bias,0.06514157463819083,exclude_generator_family
answer_reveal,context,signed_integer_addition,0.16119166204278024,exclude_generator_family
answer_reveal,context,triangle_area,0.17420909377391997,exclude_generator_family
answer_reveal,context,trophic_energy_transfer,0.17736515535551567,exclude_generator_family
answer_reveal,context,turning_moment,0.1748147115192438,exclude_generator_family
answer_reveal,context,weighted_graph_path,0.17890823140441303,exclude_generator_family
answer_reveal,default_profile,active_passive_voice,0.05137908373750091,exclude_generator_family
answer_reveal,default_profile,all_different_constraint,0.07905628039279497,exclude_generator_family
answer_reveal,default_profile,apostrophe_possession,0.06256029608219976,exclude_generator_family
answer_reveal,default_profile,binary_place_value,0.06550026520882138,exclude_generator_family
answer_reveal,default_profile,binary_search_interval,0.06190905602403847,exclude_generator_family
answer_reveal,default_profile,boyles_law,0.056420327275586865,exclude_generator_family
answer_reveal,default_profile,chemical_equation_balance,0.08823391153697105,exclude_generator_family
answer_reveal,default_profile,contrast_connective,0.061707967617128746,exclude_generator_family
answer_reveal,default_profile,direct_speech_punctuation,0.08615080816207674,exclude_generator_family
answer_reveal,default_profile,exclusive_or,0.0673879750141959,exclude_generator_family
answer_reveal,default_profile,exponent_product,0.06656832873519365,exclude_generator_family
answer_reveal,default_profile,factorial_counting,0.03706877734180973,exclude_generator_family
answer_reveal,default_profile,figurative_metaphor,0.10662876237027023,exclude_generator_family
answer_reveal,default_profile,half_life,0.04516685870257487,exclude_generator_family
answer_reveal,default_profile,homophone_selection,0.05936146197801595,exclude_generator_family
answer_reveal,default_profile,kinetic_energy,0.05388147571609449,exclude_generator_family
answer_reveal,default_profile,least_common_multiple,0.0942678523076243,exclude_generator_family
answer_reveal,default_profile,loop_accumulation,0.036780739661108154,exclude_generator_family
answer_reveal,default_profile,median,0.04442794691702371,exclude_generator_family
answer_reveal,default_profile,parallel_structure,0.08692327740342883,exclude_generator_family
answer_reveal,default_profile,photosynthesis_inputs,0.03340317998968305,exclude_generator_family
answer_reveal,default_profile,pigeonhole_principle,0.06029979030764534,exclude_generator_family
answer_reveal,default_profile,pressure,0.021639501276791224,exclude_generator_family
answer_reveal,default_profile,pythagorean_length,0.0455186084379539,exclude_generator_family
answer_reveal,default_profile,rectangular_prism_volume,0.054651557293342125,exclude_generator_family
answer_reveal,default_profile,relative_clause_attachment,0.04173072621296325,exclude_generator_family
answer_reveal,default_profile,sampling_frame_bias,0.09514373736900575,exclude_generator_family
answer_reveal,default_profile,signed_integer_addition,0.03234682947412673,exclude_generator_family
answer_reveal,default_profile,triangle_area,0.04221511914516622,exclude_generator_family
answer_reveal,default_profile,trophic_energy_transfer,0.03997842875145568,exclude_generator_family
answer_reveal,default_profile,turning_moment,0.032685476692226725,exclude_generator_family
answer_reveal,default_profile,weighted_graph_path,0.04566374218367923,exclude_generator_family
answer_reveal,domain_profile,active_passive_voice,0.05105206433235271,exclude_generator_family
answer_reveal,domain_profile,all_different_constraint,0.08378643828108293,exclude_generator_family
answer_reveal,domain_profile,apostrophe_possession,0.059171516560256855,exclude_generator_family
answer_reveal,domain_profile,binary_place_value,0.06696810088838458,exclude_generator_family
answer_reveal,domain_profile,binary_search_interval,0.06275141916187514,exclude_generator_family
answer_reveal,domain_profile,boyles_law,0.05648936020722324,exclude_generator_family
answer_reveal,domain_profile,chemical_equation_balance,0.08988448038679145,exclude_generator_family
answer_reveal,domain_profile,contrast_connective,0.05677924263977063,exclude_generator_family
answer_reveal,domain_profile,direct_speech_punctuation,0.07979459080333548,exclude_generator_family
answer_reveal,domain_profile,exclusive_or,0.07016294715768936,exclude_generator_family
answer_reveal,domain_profile,exponent_product,0.06920612979133543,exclude_generator_family
answer_reveal,domain_profile,factorial_counting,0.0351264303729542,exclude_generator_family
answer_reveal,domain_profile,figurative_metaphor,0.1041958803337151,exclude_generator_family
answer_reveal,domain_profile,half_life,0.04392244754899709,exclude_generator_family
answer_reveal,domain_profile,homophone_selection,0.058426342108946996,exclude_generator_family
answer_reveal,domain_profile,kinetic_energy,0.05398970173422755,exclude_generator_family
answer_reveal,domain_profile,least_common_multiple,0.0936873722109504,exclude_generator_family
answer_reveal,domain_profile,loop_accumulation,0.03631407314483617,exclude_generator_family
answer_reveal,domain_profile,median,0.04621474927225468,exclude_generator_family
answer_reveal,domain_profile,parallel_structure,0.0875004112218607,exclude_generator_family
answer_reveal,domain_profile,photosynthesis_inputs,0.03256187443812671,exclude_generator_family
answer_reveal,domain_profile,pigeonhole_principle,0.05911462241039198,exclude_generator_family
answer_reveal,domain_profile,pressure,0.021201301327256332,exclude_generator_family
answer_reveal,domain_profile,pythagorean_length,0.0467978918612233,exclude_generator_family
answer_reveal,domain_profile,rectangular_prism_volume,0.055772429099895805,exclude_generator_family
answer_reveal,domain_profile,relative_clause_attachment,0.04135897715358065,exclude_generator_family
answer_reveal,domain_profile,sampling_frame_bias,0.09289963613115429,exclude_generator_family
answer_reveal,domain_profile,signed_integer_addition,0.03310402404835118,exclude_generator_family
answer_reveal,domain_profile,triangle_area,0.04107406897356748,exclude_generator_family
answer_reveal,domain_profile,trophic_energy_transfer,0.039728373518322514,exclude_generator_family
answer_reveal,domain_profile,turning_moment,0.03176158546959666,exclude_generator_family
answer_reveal,domain_profile,weighted_graph_path,0.04819613403018959,exclude_generator_family
answer_reveal,training_style_profile,active_passive_voice,0.12787913551385288,exclude_generator_family
answer_reveal,training_style_profile,all_different_constraint,0.18322213392025422,exclude_generator_family
answer_reveal,training_style_profile,apostrophe_possession,0.09505184102501847,exclude_generator_family
answer_reveal,training_style_profile,binary_place_value,0.1818693357303144,exclude_generator_family
answer_reveal,training_style_profile,binary_search_interval,0.1197621774570774,exclude_generator_family
answer_reveal,training_style_profile,boyles_law,0.1489087265138944,exclude_generator_family
answer_reveal,training_style_profile,chemical_equation_balance,0.150675428796026,exclude_generator_family
answer_reveal,training_style_profile,contrast_connective,0.07009855187998607,exclude_generator_family
answer_reveal,training_style_profile,direct_speech_punctuation,0.06682767929565517,exclude_generator_family
answer_reveal,training_style_profile,exclusive_or,0.15667220536548118,exclude_generator_family
answer_reveal,training_style_profile,exponent_product,0.12317030904883834,exclude_generator_family
answer_reveal,training_style_profile,factorial_counting,0.1570389244263856,exclude_generator_family
answer_reveal,training_style_profile,figurative_metaphor,0.11129404626375841,exclude_generator_family
answer_reveal,training_style_profile,half_life,0.16156993431800604,exclude_generator_family
answer_reveal,training_style_profile,homophone_selection,0.11981091723825865,exclude_generator_family
answer_reveal,training_style_profile,kinetic_energy,0.14982724806028963,exclude_generator_family
answer_reveal,training_style_profile,least_common_multiple,0.13127304807186868,exclude_generator_family
answer_reveal,training_style_profile,loop_accumulation,0.11811080434423764,exclude_generator_family
answer_reveal,training_style_profile,median,0.14227389077826208,exclude_generator_family
answer_reveal,training_style_profile,parallel_structure,0.13679117807665647,exclude_generator_family
answer_reveal,training_style_profile,photosynthesis_inputs,0.15497568998946112,exclude_generator_family
answer_reveal,training_style_profile,pigeonhole_principle,0.09143695788220531,exclude_generator_family
answer_reveal,training_style_profile,pressure,0.1483814456609162,exclude_generator_family
answer_reveal,training_style_profile,pythagorean_length,0.12861691350852483,exclude_generator_family
answer_reveal,training_style_profile,rectangular_prism_volume,0.1682825075842935,exclude_generator_family
answer_reveal,training_style_profile,relative_clause_attachment,0.12120421733732782,exclude_generator_family
answer_reveal,training_style_profile,sampling_frame_bias,0.06440571574635603,exclude_generator_family
answer_reveal,training_style_profile,signed_integer_addition,0.14278616732843932,exclude_generator_family
answer_reveal,training_style_profile,triangle_area,0.14865455118826593,exclude_generator_family
answer_reveal,training_style_profile,trophic_energy_transfer,0.1598028953214267,exclude_generator_family
answer_reveal,training_style_profile,turning_moment,0.15454198774843014,exclude_generator_family
answer_reveal,training_style_profile,weighted_graph_path,0.1603728205668306,exclude_generator_family
reasoning_elicitation,conditional_profile,active_passive_voice,0.06485294569639986,exclude_generator_family
reasoning_elicitation,conditional_profile,all_different_constraint,0.10310842070234291,exclude_generator_family
reasoning_elicitation,conditional_profile,apostrophe_possession,0.08100593553949036,exclude_generator_family
reasoning_elicitation,conditional_profile,binary_place_value,0.1086925241729407,exclude_generator_family
reasoning_elicitation,conditional_profile,binary_search_interval,0.10186308046249601,exclude_generator_family
reasoning_elicitation,conditional_profile,boyles_law,0.08439096751361452,exclude_generator_family
reasoning_elicitation,conditional_profile,chemical_equation_balance,0.0756420812524472,exclude_generator_family
reasoning_elicitation,conditional_profile,contrast_connective,0.12014715647647671,exclude_generator_family
reasoning_elicitation,conditional_profile,direct_speech_punctuation,0.06754199778954269,exclude_generator_family
reasoning_elicitation,conditional_profile,exclusive_or,0.13979430599193202,exclude_generator_family
reasoning_elicitation,conditional_profile,exponent_product,0.08357802302543635,exclude_generator_family
reasoning_elicitation,conditional_profile,factorial_counting,0.04683801027720719,exclude_generator_family
reasoning_elicitation,conditional_profile,figurative_metaphor,0.10459136334497561,exclude_generator_family
reasoning_elicitation,conditional_profile,half_life,0.08495505764975715,exclude_generator_family
reasoning_elicitation,conditional_profile,homophone_selection,0.08840540546154192,exclude_generator_family
reasoning_elicitation,conditional_profile,kinetic_energy,0.06072986379292032,exclude_generator_family
reasoning_elicitation,conditional_profile,least_common_multiple,0.043863887318406104,exclude_generator_family
reasoning_elicitation,conditional_profile,loop_accumulation,0.07648351290593995,exclude_generator_family
reasoning_elicitation,conditional_profile,median,0.07435689806255405,exclude_generator_family
reasoning_elicitation,conditional_profile,parallel_structure,0.05429321741097617,exclude_generator_family
reasoning_elicitation,conditional_profile,photosynthesis_inputs,0.07813907720330619,exclude_generator_family
reasoning_elicitation,conditional_profile,pigeonhole_principle,0.08214291479938657,exclude_generator_family
reasoning_elicitation,conditional_profile,pressure,0.08497805845611496,exclude_generator_family
reasoning_elicitation,conditional_profile,pythagorean_length,0.06377943239729686,exclude_generator_family
reasoning_elicitation,conditional_profile,rectangular_prism_volume,0.07981390931392793,exclude_generator_family
reasoning_elicitation,conditional_profile,relative_clause_attachment,0.0725982937451363,exclude_generator_family
reasoning_elicitation,conditional_profile,sampling_frame_bias,0.18676018547023343,exclude_generator_family
reasoning_elicitation,conditional_profile,signed_integer_addition,0.07103773692622353,exclude_generator_family
