benchmark,task,arm,model,dimension,raw_mean,centered_mean,z_centered_mean,contexts
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,qwen3.5-4b,learner_contingency,2.75,-0.19444444444444434,-0.5875451810495571,6
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,qwen3.5-4b,relational_communion,2.9166666666666665,0.06944444444444449,0.09976539957888693,6
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,information_structure,3.6666666666666665,-0.041666666666666664,-0.06719348093594317,6
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,instructional_agency,3.5,-0.638888888888889,-0.6929722958095962,6
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,learner_contingency,2.75,-0.20833333333333334,-0.4913714644897385,6
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,relational_communion,2.4166666666666665,-0.6527777777777778,-1.0430546308621438,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,information_structure,4.0,0.2916666666666667,0.4703543665516022,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,instructional_agency,4.75,0.611111111111111,0.662843065557005,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,learner_contingency,3.4166666666666665,0.4583333333333333,1.0810172218774248,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,relational_communion,3.5833333333333335,0.5138888888888888,0.8211281136574322,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,information_structure,3.75,0.041666666666666664,0.06719348093594318,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,instructional_agency,3.4166666666666665,-0.7222222222222223,-0.7833599865673696,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,learner_contingency,3.25,0.2916666666666667,0.687920050285634,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,relational_communion,3.5,0.4305555555555555,0.6879722033346054,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,information_structure,4.0,0.2916666666666667,0.4703543665516022,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,instructional_agency,4.666666666666667,0.5277777777777778,0.5724553747992316,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,learner_contingency,2.8333333333333335,-0.125,-0.2948228786938431,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,relational_communion,2.6666666666666665,-0.40277777777777785,-0.6435868998936632,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,information_structure,3.4166666666666665,-0.2916666666666667,-0.4703543665516022,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,instructional_agency,4.666666666666667,0.5277777777777778,0.5724553747992316,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,learner_contingency,2.6666666666666665,-0.2916666666666667,-0.6879200502856339,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,relational_communion,3.0833333333333335,0.01388888888888884,0.02219265172047108,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,information_structure,3.4166666666666665,-0.2916666666666667,-0.4703543665516022,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,instructional_agency,3.8333333333333335,-0.3055555555555556,-0.3314215327785025,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,learner_contingency,2.8333333333333335,-0.125,-0.2948228786938431,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,relational_communion,3.1666666666666665,0.09722222222222217,0.15534856204329792,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,information_structure,3.6666666666666665,0.013888888888888914,0.04087156612986104,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,instructional_agency,3.8333333333333335,-0.4444444444444445,-0.5715118882725555,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,learner_contingency,2.9166666666666665,-0.041666666666666595,-0.07945521577046588,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,relational_communion,3.1666666666666665,-0.06944444444444449,-0.12271594918998202,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,information_structure,3.6666666666666665,0.013888888888888914,0.04087156612986106,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,instructional_agency,4.333333333333333,0.055555555555555504,0.07143898603406937,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,learner_contingency,3.5833333333333335,0.6250000000000001,1.1918282365569903,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,relational_communion,3.8333333333333335,0.5972222222222222,1.0553571630338447,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,information_structure,3.75,0.09722222222222225,0.28610096290902687,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,instructional_agency,3.5,-0.7777777777777778,-1.0001458044769722,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,learner_contingency,3.0,0.04166666666666674,0.07945521577046617,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,relational_communion,3.0,-0.23611111111111116,-0.4172342272459388,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,information_structure,3.75,0.09722222222222225,0.2861009629090268,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,instructional_agency,4.5,0.22222222222222218,0.2857559441362777,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,learner_contingency,2.5833333333333335,-0.37499999999999994,-0.715096941934194,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,relational_communion,2.8333333333333335,-0.40277777777777785,-0.7117525053018955,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,information_structure,3.75,0.09722222222222225,0.28610096290902687,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,instructional_agency,4.833333333333333,0.5555555555555555,0.7143898603406943,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,learner_contingency,3.0,0.04166666666666674,0.07945521577046619,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,relational_communion,3.3333333333333335,0.09722222222222217,0.17180232886597469,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,information_structure,3.3333333333333335,-0.3194444444444444,-0.9400460209868022,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,instructional_agency,4.666666666666667,0.38888888888888884,0.500072902238486,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,learner_contingency,2.6666666666666665,-0.2916666666666666,-0.5561865103932621,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,relational_communion,3.25,0.01388888888888884,0.024543189837996304,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,information_structure,3.6666666666666665,-0.18055555555555558,-0.42306274553761564,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,instructional_agency,3.9166666666666665,-0.06944444444444442,-0.5582201058809029,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,relational_communion,1.0833333333333333,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,information_structure,3.9166666666666665,0.06944444444444442,0.16271644059139054,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,instructional_agency,4.0,0.013888888888888914,0.11164402117618082,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,relational_communion,1.0833333333333333,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,information_structure,4.0,0.15277777777777776,0.35797616930105924,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,instructional_agency,4.0,0.013888888888888914,0.11164402117618082,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,relational_communion,1.0833333333333333,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,information_structure,3.5833333333333335,-0.2638888888888889,-0.6183224742472843,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,instructional_agency,4.0,0.013888888888888914,0.11164402117618082,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,relational_communion,1.0833333333333333,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,information_structure,4.0,0.15277777777777776,0.35797616930105924,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,instructional_agency,4.0,0.013888888888888914,0.11164402117618082,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,relational_communion,1.0833333333333333,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,information_structure,3.9166666666666665,0.06944444444444442,0.16271644059139057,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,instructional_agency,4.0,0.013888888888888914,0.11164402117618082,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,learner_contingency,1.0,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,relational_communion,1.0833333333333333,0.0,0.0,6
